"excludedGroup","estimate"
0,0.02707083
0,0.02918745
0,0.04570796
1,0.02423593
1,0.0284734
1,0.04578376
2,0.0283298
2,0.02849048
2,0.04708931
3,0.02958293
3,0.02957684
3,0.04714544
4,0.02884648
4,0.02912662
4,0.04568035
5,0.02815482
5,0.02963102
5,0.0429292
6,0.03141389
6,0.02884962
6,0.04517809
7,0.02645503
7,0.02974417
7,0.04598178
8,0.0221785
8,0.02890997
8,0.04584142
9,0.02303612
9,0.0299392
9,0.04547643
10,0.02885924
10,0.02911644
10,0.04545356
