Estimate
0.02476095695176
-0.022661837397
0.0852288917697
-0.0001973369998
0.00019810191411
1.75140452351E-6
-0.0004242885495
0.00042297399496
3.6864309563E-6
9.20535645828E-6
0.00019265182569
-0.0016724777303
-1.7503107734E-6
-3.592471172E-6
0.00003826801802
0.00019304805167
-0.0016363652579
-1.7531728477E-6
-3.599034126E-6
0.00003624754496
0.00003618576388
0.00019460691714
-0.0013615556911
-1.749745981E-6
-3.6323316545E-6
0.00002958031604
0.00002881692978
0.00002458471201
0.00018669488122
-0.0024119578542
-1.7681195417E-6
-3.6452752219E-6
0.0000546436314
0.00005318748032
0.00004330663063
0.00008540446026
0.00019535520033
-0.0023266331617
-1.7444986146E-6
-3.6890236054E-6
0.00005215033536
0.00005085921156
0.00004156160063
0.00007739008768
0.00007680059436
-0.0004652293775
0.00046224962871
3.9895345088E-6
8.67814426489E-6
-3.9971139216E-6
-3.9891946565E-6
-3.9952360524E-6
-3.9646640287E-6
-3.9796615896E-6
0.0000198912253
-0.0012722537937
0.00127068426621
0.00001102134129
0.00002396425299
-0.0000111184808
-0.0000111048293
-0.0000110766702
-0.0000110610769
-0.0000109506485
0.00002592517537
0.00007420421477
-2.7249964677E-6
-0.0001660835453
-1.5556676592E-6
-4.9029593897E-6
-2.0258204023E-6
-1.5207663539E-6
-7.4505500595E-7
1.82243786259E-6
-1.3379192719E-6
-1.0668467554E-6
-8.2964927642E-6
0.00070733213747
-0.000020458571
-8.1331139222E-6
-1.4645654581E-8
-4.8305095505E-8
-3.6081920384E-9
1.73425043744E-8
2.12921283151E-8
2.43149595511E-7
1.99022345481E-7
8.45294901546E-8
2.92013301488E-7
-1.1800003336E-6
1.266954328E-6
2.10593046033E-6
3.49555247961E-6
1.24363649783E-8
3.88969254173E-8
-2.3593976409E-8
-6.7768250715E-8
-1.9647262782E-8
-1.2254720659E-7
-4.5779246427E-8
-5.8451278585E-8
-1.8623403456E-7
1.72344801406E-6
-5.3451654331E-7
4.54597539254E-7
-0.0000174579844
0.0000116626771
1.5957693518E-8
-2.4987935787E-7
-2.9781324492E-8
-2.3830385311E-8
-3.0480328001E-8
-3.1400447723E-9
-4.4858678708E-8
1.59807667301E-7
-9.8191462828E-8
1.44894517243E-6
-5.6466110268E-8
-2.2338605614E-9
1.09036265984E-6
9.97054529606E-6
-0.0000213066103
-2.2058685343E-8
2.46949972703E-7
-6.4408668641E-7
-3.6301837437E-7
-2.1817271338E-7
-4.7371600994E-7
1.45470761808E-7
-1.3356801339E-7
1.49626388405E-7
2.78188965256E-7
-2.5471291799E-8
1.45843139946E-8
-9.8097774053E-7
2.4909056658E-6
-0.0015752888124
0.00020298773535
2.7206199893E-7
2.17441542461E-6
4.0916279991E-7
6.08787301591E-7
-1.0691611747E-6
4.85465615334E-6
-1.0401180725E-6
4.05118043748E-6
8.50162936447E-6
-0.0000572416941
1.45272587717E-6
3.85092774684E-7
8.4030885221E-6
1.62081438675E-6
0.00208348585193
-0.0014137286125
-0.0006360713281
-1.1867252574E-6
8.84788114712E-7
0.00002186323756
0.0000229143291
0.00001387211873
0.00002757210162
4.46221303106E-6
1.64230540116E-6
-7.72165222E-6
0.0000531668515
-2.1375336137E-6
8.96120407821E-7
9.57409981199E-6
7.65455207747E-7
0.00135384858458
0.00739685402166
-0.001852202444
0.00011099371284
3.09706867188E-7
7.01001351355E-6
9.80309841395E-6
0.00001036611329
5.42831279173E-6
6.6687879052E-6
-2.3508316036E-6
5.89158459463E-6
0.00001175436788
0.00003163604956
9.3655188995E-7
5.8457996225E-7
0.00001452434548
-2.8789071931E-6
0.00144599821847
0.00158667816756
0.00366211387116
-0.0010544820241
-0.0004792288937
4.04775620543E-7
4.31953805817E-6
0.00002431376593
0.00002142637782
0.00001408806493
0.00002787615638
-5.7912095177E-6
-1.721269957E-6
-0.0000262123792
0.00007266466103
-4.5270173037E-6
3.13900888725E-6
-0.0000102971125
1.98025219833E-6
0.0010688688664
0.001346521125
0.00117173991478
0.04536923977227
-0.0015570427713
0.00019853577461
3.61981597543E-7
-1.8004418054E-6
7.16819164052E-7
6.0478360635E-7
8.22056441205E-7
3.31079378462E-6
-1.0564483391E-6
2.16484823108E-6
4.30700902139E-6
-0.0000477277721
1.63925413863E-6
1.02153436087E-6
9.02419157653E-6
-1.5598588787E-6
0.001321143205
0.00132759120067
0.00141308365419
0.00108952600061
0.00187072593138
-0.00160636158
0.00014256473325
-1.8169354744E-7
-3.4955078705E-6
6.60087573758E-6
5.4900878643E-6
3.15053131753E-6
6.78453029501E-6
-7.3405697804E-7
-6.0068829184E-6
-0.0000102887977
-0.000022085293
-1.7184551208E-6
3.02245083821E-6
0.00001371912873
-4.3254824996E-6
0.00140980957486
0.00148372382495
0.00157831065608
0.00123100139103
0.00141566309417
0.00443199269123
-0.0018870734682
0.00040905498454
1.24235353838E-6
7.03523070569E-6
4.67614716202E-6
4.63964545301E-6
1.4189259673E-6
9.23566595012E-7
-3.9337098801E-6
-1.2808970977E-6
8.12870359889E-6
0.00003654328856
-1.1500069326E-6
2.69770953427E-6
0.00001364930816
-4.3927679493E-6
0.00142566250582
0.00151963070658
0.00164974639436
0.00121280659694
0.00140986826768
0.00160188226961
0.00830714592446
-0.0015792478689
0.00007685906552
-3.3031336622E-7
-1.1375694429E-6
5.36425180656E-6
5.69423946881E-6
-1.3691563063E-7
5.26604678703E-6
6.00808998603E-7
2.96958175004E-6
-1.2382093818E-7
-6.2074295789E-6
-8.7295381496E-7
2.30096855986E-6
0.00001074637043
8.92517044578E-7
0.00139147643985
0.00145067544715
0.00154250696916
0.00114543927115
0.00137466538106
0.00151895262844
0.00153036025147
0.00478191188848
-0.00154396499
-0.0005481978075
-2.2308148461E-7
3.55010202329E-6
0.0000204953442
0.00002028046966
0.00001180917991
0.00002824037193
-7.4476390175E-6
1.86285083162E-6
-2.3494853747E-6
0.00002926031018
1.705363927E-6
4.78026418291E-7
6.19713481313E-6
2.70457911164E-6
0.00133162116986
0.00161556233009
0.00156579022284
0.00145202835324
0.00130808737071
0.00144550823589
0.00147724592612
0.00141869321461
0.00248585176597
-0.001285620241
-0.0001366295054
2.96634257342E-7
1.64685402559E-6
7.23315556896E-6
8.00819026295E-6
3.82426792635E-6
5.1338985089E-6
1.14088341034E-6
-1.3628884547E-6
-0.0000117537985
0.00004096223137
2.19917465375E-6
8.99417156607E-7
-4.289050938E-6
6.22842460519E-6
0.00116195670937
0.00124276735347
0.00121904198608
0.0014131898965
0.00117024401068
0.00125957708485
0.00125291716392
0.00121728790113
0.00127281877919
0.00426243817325
-0.0015316948482
-0.0004175675316
-1.1301165682E-6
2.51733505076E-6
0.00001770317977
0.00001813279027
0.00001010063998
0.00002249968326
-8.1366164347E-6
-4.7481223127E-7
-5.5280612117E-6
0.00001760982482
-4.9902233492E-7
7.26889860905E-7
0.00001180521115
-1.1651725396E-7
0.00140138319217
0.00167078520896
0.00167270652126
0.00136088137076
0.00136888524482
0.00153772121496
0.00158232518995
0.00150146352413
0.00172877764278
0.00124576865719
0.00661854210872
-0.0012776757512
-0.0001039647452
7.67843926444E-7
3.38165794114E-6
0.00001187636458
0.000010948133
7.16560638566E-6
-0.0000127139146
-1.7544035096E-6
-3.3727036059E-6
-0.0000192597971
0.00002284167235
5.01840760713E-6
3.2974887143E-7
-4.7047871099E-6
-2.851205016E-6
0.00106890284282
0.00119760040455
0.00116897602423
0.00151779723
0.00110880282326
0.00120768092282
0.00121472803646
0.00113321300997
0.00124648262216
0.00134482769545
0.00119589862563
0.00977496181079
