i,Estimate
1,0.648749878225
1,-0.0000116479835
1,3.5243927095E-6
1,-0.0001560549358
1,-8.8007422366E-8
1,8.93396925555E-7
1,0.0006443583972
1,2.58489209479E-6
1,-2.1787434028E-7
1,0.0000183720163
1,0.00323522408055
1,2.42141083792E-6
1,9.3992869753E-6
1,0.00002646264711
1,0.00607417722302
1,-0.1067547855199
1,3.97662139929E-6
1,0.00001591657287
1,0.00002256835566
1,-0.0005016156117
1,0.0194093703595
1,0.00459048628524
1,-6.3040856728E-8
1,-5.5653387499E-7
1,-1.2833546463E-6
1,0.00002250830804
1,-0.0008518703147
1,0.00003786736438
1,-0.0115076126134
1,-0.0000386574532
1,5.17801386808E-6
1,-0.0002726913912
1,-0.0005454642815
1,-0.0008460818516
1,0.00004377695345
1,0.00575820551075
2,0.03357817074655
2,-0.0001171487412
2,4.11478610015E-6
2,0.0000546398304
2,-2.4651540299E-7
2,2.43203059322E-6
2,-0.0003279495118
2,8.0001342151E-6
2,0.00001082326647
2,0.00408886271216
2,-0.000046317711
2,2.98754752474E-8
2,-2.0152508763E-7
2,-3.69510296E-7
2,1.18192968562E-7
2,-0.003610650342
2,1.3107191647E-6
2,4.98020504203E-6
2,-0.0001679564466
2,-2.3846425903E-6
2,0.00176504342116
3,0.0176152239318
3,-0.0000318632859
3,1.83541329396E-6
3,-0.0000145313485
3,5.28922519959E-8
3,8.99680973138E-7
3,-1.2692303377E-7
3,-3.5373467445E-8
3,-1.4912139795E-9
3,4.18500330564E-9
3,-0.0067938969211
3,-2.8639100356E-6
3,-4.5474477503E-7
3,2.00932243471E-7
3,0.00284730423314
4,4.33664283094991
4,-0.0002045842952
4,4.50883506814E-6
4,-0.0007969954106
4,3.15928134611E-7
4,3.46855546176E-6
4,0.00097979903508
4,1.99582548735E-6
4,1.93360904909E-7
4,0.00001378659029
4,-9.3703873802E-6
4,-1.5835305683E-8
4,-1.9882477451E-9
4,-1.7385607691E-7
4,5.0971022559E-9
4,0.00179009331458
4,0.00001555623119
4,0.00001114584385
4,0.00002911184214
4,-2.6083188023E-7
4,0.00857046249781
4,-0.6343308206765
4,0.00002728623156
4,0.00011008393424
4,-0.0000435912409
4,4.29226176388E-7
4,-0.0004175988788
4,0.09448513106043
4,0.02342330257895
4,-8.3286480726E-7
4,-3.8455469006E-6
4,1.75811275641E-6
4,-1.7584379553E-8
4,0.00002380606719
4,-0.0035092199937
4,0.00013107691214
4,-0.0230248151567
4,-0.0000423747252
4,-6.9350876164E-6
4,-0.000253846407
4,2.3066419457E-6
4,-0.0006713419648
4,0.00092193963204
4,-0.0000365323619
4,0.0060898358013
5,0.36654971139181
5,0.00003860645871
5,1.23106084031E-6
5,-0.000112077906
5,-9.1380693867E-8
5,6.67295937569E-7
5,0.00017495655346
5,5.70069079177E-7
5,-1.7539096814E-8
5,3.34614625181E-6
5,-1.8174714633E-6
5,-8.2754728199E-9
5,6.8287709395E-10
5,-4.1978392055E-8
5,3.35481455789E-9
5,0.00057218245681
5,1.05451960235E-7
5,2.7534491277E-6
5,5.94203212753E-6
5,-5.9215421932E-8
5,0.00157531738624
5,-0.0588931081559
5,-6.0450276857E-6
5,0.00001373873392
5,-3.7592634716E-6
5,1.05097195083E-7
5,-0.0001056395828
5,0.00992671156004
5,0.00240613878344
5,2.62035023911E-7
5,-4.0722754005E-7
5,1.50380794934E-7
5,-3.9327962998E-9
5,5.39466742484E-6
5,-0.0004120243
5,0.00001731879611
5,-0.0034686907672
5,-0.0000105300199
5,-9.7190114455E-7
5,-0.0000552313137
5,3.49011087494E-7
5,-0.0001187977928
5,-7.0264358759E-6
5,4.34132933429E-7
5,0.00127126594642
6,2.25231056066349
6,-3.9267763497E-7
6,7.66052204255E-7
6,-0.0001653065904
6,-6.2120716495E-8
6,3.90941343056E-7
6,0.00006109666819
6,1.6912001126E-7
6,-5.6786883721E-8
6,1.26018606472E-6
6,-2.0304603604E-7
6,-2.4981821177E-9
6,8.9062933171E-10
6,-7.9641350812E-9
6,1.03161662896E-9
6,0.00015659186884
6,1.25489950422E-6
6,1.00258999191E-6
6,2.36644987428E-6
6,-2.0376421558E-8
6,0.00056033347374
6,-0.3361624966754
6,-1.1878041512E-6
6,0.00002366908543
6,1.42482537577E-6
6,-1.9669046291E-8
6,-0.0000439026286
6,0.0504245358824
6,0.01252579727563
6,2.84108575223E-8
6,-8.7282984121E-7
6,-8.7976797175E-8
6,9.1329936215E-10
6,2.30344188824E-6
6,-0.0018836243036
6,0.00007052801954
6,-0.0017124880164
6,-2.2192056758E-6
6,9.13759665369E-7
6,-0.0000222381151
6,7.76948334224E-8
6,-0.0000442102271
6,-5.6628509265E-6
6,1.13921754571E-6
6,0.00054671985537
7,2.82189751957438
7,-0.000015877514
7,7.61362089862E-6
7,-0.0001955369131
7,-8.4768788618E-8
7,3.89776974124E-7
7,0.00069042634258
7,3.62565669512E-6
7,2.45707777602E-8
7,0.00001427210369
7,-0.4065972266545
7,-0.0000171347198
7,0.00002722653553
7,-0.00006549654
7,0.05904970221001
7,0.01472213210363
7,6.83908793214E-7
7,-9.6147494461E-7
7,2.3320022688E-6
7,-0.0021452071868
7,0.00007816942442
7,-0.0083189425416
7,0.00002943910852
7,-1.1997066516E-6
7,-0.0000818633025
7,0.00063706516783
7,-0.0000225611702
7,0.00131953858085
7,-0.0001186464462
7,-6.4797029212E-7
7,-5.5349422048E-9
7,-2.7339425149E-6
7,0.00001121404145
7,-3.9658024013E-7
7,0.00001367062115
7,5.42480710636E-7
7,0.00001852623661
7,-2.0436231182E-6
7,1.46605342064E-8
7,-9.1063006361E-7
7,2.85313230992E-6
7,-1.0529474244E-7
7,-0.0000115625904
7,1.72933298679E-7
7,6.21780031447E-7
8,0.84404944429865
8,-0.0001137946973
8,6.6118547114E-6
8,-0.0000736679848
8,-2.2214068782E-8
8,2.78754097984E-7
8,0.00004309947582
8,2.34105918992E-7
8,1.87015071399E-9
8,3.19706936984E-7
8,-0.0002395616323
8,1.89260711282E-8
8,1.09612595472E-6
8,9.62287263607E-7
8,0.00053513360471
8,-0.1234178496628
8,-4.1816087834E-6
8,0.00001017530955
8,-2.9638183567E-6
8,0.0000267574368
8,0.01825272568943
8,0.00452430331969
8,1.72067217868E-7
8,-3.6242148031E-7
8,1.10182646571E-7
8,-5.7697722178E-7
8,-0.0006714193807
8,0.00002477775747
8,-0.0021121517881
8,0.00003601087607
8,5.6218945606E-8
8,-8.266728769E-6
8,-0.0000414047715
8,0.00003220931961
8,-1.1064925558E-6
8,0.00057725236058
8,0.00003266999903
8,-1.7570256393E-6
8,-3.2056045846E-9
8,-4.9741264275E-8
8,2.61699113083E-7
8,8.07954319808E-7
8,-3.1445265064E-8
8,-0.0000106356722
8,5.00622982517E-7
9,0.65143870837465
9,-0.0001418107559
9,8.33821228749E-6
9,-0.000083100503
9,-4.570213158E-9
9,3.03697156894E-7
9,0.00005173036825
9,7.84981765829E-7
9,-2.000774208E-8
9,1.04091171492E-6
9,-0.0000517918269
9,-5.944740763E-7
9,1.876339115E-6
9,1.80947552597E-6
9,0.00214652894174
9,-0.0919910347569
9,2.36711109731E-6
9,8.91188990755E-6
9,-2.660668711E-7
9,0.00001504337097
9,0.01323882928306
9,0.00326364020182
9,-7.2797015423E-8
9,-2.6534086426E-7
9,1.32003560364E-8
9,-9.2700372984E-7
9,-0.0004729952342
9,0.00001700344977
9,-0.0023367436291
9,0.00003481785058
9,5.85954985036E-7
9,-0.00001938324
9,-0.0000565468956
9,5.57825100329E-6
9,-2.4130422637E-7
9,0.00081966807539
9,0.00004691409184
9,-2.4405404212E-6
9,2.0660925271E-9
9,-1.9765550535E-7
9,1.26236452712E-7
9,-1.101568399E-6
9,3.59255492438E-8
9,-0.0000126485085
9,7.97318040141E-7
10,0.10670485711
10,0.00009015272222
10,0.00001469578645
10,0.00118268810193
10,4.7964151039E-6
10,0.00001910654453
10,-0.0358682115266
10,-0.0001360771104
10,-0.0004424605756
10,0.01308499305878
11,0.99460242041833
11,-0.0001571254456
11,8.03135553701E-6
11,-0.0001113144122
11,-4.5287558511E-8
11,2.52772755629E-7
11,0.00003112100909
11,4.39989622635E-7
11,-4.1653154841E-8
11,7.59069479196E-7
11,-1.7665098689E-7
11,-5.1461080423E-9
11,3.4319161822E-10
11,-7.8031352039E-9
11,1.4354013434E-10
11,0.00024861475946
11,-2.8612269579E-7
11,1.08765005954E-6
11,1.96848959754E-6
11,-1.1660423525E-8
11,0.00048761540964
11,-0.1524427374998
11,-2.5760904063E-6
11,0.00001465318413
11,1.39063981885E-6
11,-1.0413836279E-8
11,-0.0000364764778
11,0.0236836165426
11,0.00585771371771
11,1.2138373183E-7
11,-5.0691087533E-7
11,-6.0520034757E-8
11,4.0975697744E-10
11,1.70679911805E-6
11,-0.000914429496
11,0.00003545719855
11,-0.0019002747422
11,0.00004481773896
11,1.31004235101E-6
11,-0.0000132138032
11,7.8292536055E-8
11,-0.0000653966863
11,-0.0000783575115
11,3.31848953837E-6
11,0.00072349446557
11,0.00004453782757
11,-2.1621250954E-6
11,-1.1520632072E-9
11,-1.0804046594E-7
11,1.51959224676E-9
11,4.34926883766E-7
11,4.38045494104E-7
11,-2.0683682569E-8
11,-0.0000134575105
11,6.29665744128E-7
12,194.446399471758
12,-0.0006096274683
12,8.67673391992E-6
12,0.00001596134528
12,-1.4164402821E-9
12,2.57448846439E-9
12,-26.529704835007
12,0.00003283290182
12,-1.818116536E-6
12,3.62392348424333
12,0.9046009219305
12,-6.1937913677E-7
12,6.18280968586E-8
12,-0.123681634868
12,0.00422502519424
12,-0.0005425311716
12,1.22409523132E-7
12,9.9740060296E-10
12,0.00006982823904
12,-2.4597790287E-6
12,1.16867562775E-7
12,-0.0148493841355
12,6.87560031962E-6
12,-1.1406298303E-6
12,0.00106086255054
12,-0.0000316670094
12,-3.4121408369E-6
12,0.00246114343902
13,8.29853922476E-7
13,2.78605537512E-7
13,7.64943532646E-7
13,1.31122642459E-8
13,5.77276205102E-8
13,1.09101299141E-8
13,-7.3066175849E-6
13,-0.0000116816786
13,-1.8202371787E-6
13,0.00035705245938
14,0.51934272393647
14,-0.0001692679568
14,3.76814805624E-6
14,-0.0003715397504
14,1.87005908472E-7
14,2.28832675564E-6
14,-0.002586949372
14,-1.9996625399E-6
14,0.0000259172585
14,0.0089472442532
14,-0.0250815948013
14,6.71092582633E-6
14,0.0000161975409
14,0.00016656184429
14,0.00128026114897
14,-0.0001975943673
14,-5.3178446956E-8
14,6.53668321775E-8
14,-4.1519654142E-6
14,7.77718648534E-6
14,1.68645348863E-7
14,-0.0033498253702
14,2.19328107245E-6
14,1.64830529795E-7
14,-0.0000523235692
14,0.00004247096586
14,1.37345766753E-6
14,0.00061920443228
15,3.75944338417508
15,-0.0003014922562
15,0.00001667041698
15,0.00011122279515
15,3.74632055202E-6
15,3.75547395109E-6
15,-1.974769485E-6
15,-3.0729309693E-8
15,-4.0428087023E-8
15,1.21131330086E-9
15,0.00237554585176
15,3.26003910944E-6
15,0.00001384197011
15,-9.0649275542E-8
15,0.00194239608346
15,-0.6012560888698
15,8.98699244841E-6
15,5.50404108072E-6
15,1.28120074402E-7
15,-0.0003534067186
15,0.09710218687448
15,0.02399442348633
15,-3.9520102147E-7
15,-1.8803509659E-7
15,-5.2930757936E-9
15,0.00001725899652
15,-0.0038885988771
15,0.00015627120995
15,-0.0059486567718
15,0.00005736068899
15,-0.0000571017543
15,4.2465735051E-7
15,-0.0004185829801
15,-0.0001777464831
15,4.74193473009E-6
15,0.00252446219422
15,0.00008242999732
15,-4.3868820075E-6
15,-8.6176514562E-7
15,7.3956013001E-9
15,2.36028223125E-7
15,-1.5455723057E-6
15,1.05362123708E-7
15,-0.0000231144414
15,1.28054765594E-6
16,0.15776774837471
16,0.00003219078051
16,7.38069890655E-7
16,-0.0000414688538
16,-4.7397470654E-8
16,3.95722961361E-7
16,0.00014321414892
16,2.5838297283E-7
16,-9.7978761889E-9
16,2.02323516379E-6
16,-1.296161111E-6
16,-1.5243271815E-9
16,-3.862382116E-10
16,-2.231143345E-8
16,5.2423257341E-10
16,0.0009821988596
16,2.63680926985E-6
16,2.40068188728E-6
16,5.27457104906E-6
16,-3.3515997102E-8
16,0.00091775608909
16,-0.0275913471732
16,-7.2926860025E-6
16,4.1421625672E-6
16,-9.1011280607E-7
16,1.98359094085E-8
16,-0.0001889532152
16,0.0053834661483
16,0.00127649937845
16,3.57900298198E-7
16,-1.1604654154E-7
16,9.20595778181E-9
16,-5.671434706E-10
16,9.17975892617E-6
16,-0.0002538982327
16,0.00001212778391
16,-0.0038881666665
16,-6.2482016442E-6
16,1.74095763758E-7
16,-0.0000450638117
16,3.68900620907E-7
16,-0.0001435911448
16,3.29153761626E-6
16,9.51752643374E-7
16,0.00123782067681
17,0.17056166560445
17,-0.0001223888558
17,0.00001147538631
17,0.0014542089376
17,2.85444900599E-6
17,0.00001687941878
17,0.005610543049
17,0.00002027912117
17,0.0001036230901
17,0.01645795338231
17,-0.049955734437
17,-0.0000794161212
17,-0.0004819395573
17,-0.0032510524074
17,0.01619841196467
18,0.22744357714766
18,0.00007716019533
18,7.38525976908E-6
18,-0.0002024593738
18,1.34663047632E-8
18,2.40874206694E-6
18,0.00152719541155
18,4.54310857248E-6
18,8.56657363595E-9
18,0.00003101911
18,-0.0082072865235
18,4.17788063279E-6
18,5.53633262624E-6
18,-7.8594376621E-6
18,0.00057879064192
18,-0.0000396234566
18,-1.196886541E-7
18,-2.3605657067E-9
18,-1.7660962844E-8
18,7.93522861964E-7
18,5.1327239125E-8
18,-0.0329107117702
18,-0.0000822995708
18,1.57343271844E-6
18,-0.0005468572044
18,0.00011835713741
18,-3.7626304129E-7
18,0.01202398300961
19,2.94638264713303
19,-0.0007899050926
19,0.00003508648051
19,-0.000346630202
19,-1.2042141367E-7
19,7.53626819972E-7
19,0.00027940381692
19,3.48947894756E-6
19,2.04360037851E-8
19,6.58063980909E-6
19,9.05341163679E-7
19,-1.0164397515E-7
19,-6.018121721E-10
19,-7.1649869808E-8
19,5.8543644005E-9
19,-0.4360821393233
19,6.51256226772E-6
19,0.00004988962408
19,-6.1303888856E-6
19,-8.1710935655E-8
19,0.06563080193075
19,0.01627203306609
19,-2.0966593912E-7
19,-1.8342737103E-6
19,1.55758251417E-7
19,3.50814523382E-9
19,-0.0024586945366
19,0.0000924321329
19,-0.0129509546298
19,0.00024835679023
19,-5.1690235451E-7
19,-0.0000813577678
19,-2.5792370833E-7
19,0.00002885546501
19,1.38059761426E-6
19,0.00438233250508
19,0.00026689299127
19,-0.0000116249767
19,1.3381405515E-8
19,-9.3377233223E-7
19,3.11783027405E-8
19,-1.3470108524E-6
19,3.74336714488E-8
19,-0.0000905522753
19,4.06072673537E-6
20,0.42761537719242
20,0.00002217360474
20,2.26056566396E-6
20,-0.0001465062565
20,-2.4471945871E-7
20,9.83119807351E-7
20,0.00028058269877
20,1.0259988014E-6
20,-1.5404899866E-7
20,5.66933221591E-6
20,-2.1621607088E-6
20,-9.916754254E-9
20,2.16466798701E-9
20,-5.7432205376E-8
20,2.31215718202E-9
20,-0.072007274057
20,-5.1391445107E-6
20,0.00001425339565
20,5.66873205545E-6
20,1.64173993361E-8
20,0.01328897807202
20,0.00312837940013
20,3.20658376014E-7
20,-3.163895513E-7
20,-3.3985144866E-7
20,-2.444494656E-10
20,-0.000591580371
20,0.00002676544971
20,-0.0059954253589
20,-0.0000193112312
20,1.86666002587E-6
20,-0.0001039388701
20,6.29410357783E-7
20,-0.0003438215519
20,0.00001717866585
20,0.00262009277558
21,0.61031474203164
21,-0.0001716212395
21,0.00001388574955
21,-0.0001095361748
21,-7.8749379503E-8
21,3.9141494962E-7
21,0.00013930416609
21,2.24607641653E-6
21,-3.7202432427E-8
21,3.0786111056E-6
21,-1.1221745997E-6
21,-2.7254694682E-8
21,5.0113509734E-10
21,-3.3793334387E-8
21,7.2356060435E-10
21,0.0003758734901
21,8.21442316619E-7
21,2.23019427646E-6
21,5.61897594427E-6
21,-4.1204270397E-8
21,0.00145873307496
21,-0.0931910628755
21,-0.000010170159
21,0.00001389853994
21,-3.7501185041E-6
21,6.17250426111E-8
21,-0.0000778811886
21,0.01475964947026
21,0.00361334232302
21,3.97160131047E-7
21,-4.6863031843E-7
21,1.22310590744E-7
21,-2.2305218357E-9
21,4.42631732631E-6
21,-0.0005778230643
21,0.00002280610591
21,-0.0042524383458
21,0.00006578495222
21,5.03417549251E-7
21,-0.0000410755637
21,2.49499838991E-7
21,-0.000140988334
21,-0.000114928394
21,4.97103475815E-6
21,0.00166891276489
21,0.00005217905312
21,-4.0206112934E-6
21,1.07113014087E-8
21,-5.7718543695E-7
21,7.64589931207E-9
21,3.52369941255E-7
21,3.24035329987E-6
21,-1.1817794569E-7
21,-0.0000232489973
21,1.26017573812E-6
22,0.16417061593088
22,-0.0000119674579
22,5.02250536678E-7
22,-0.0000131592559
22,-3.4368659451E-8
22,1.91658706929E-7
22,0.00005208960098
22,9.06508163726E-8
22,-2.514701386E-8
22,7.09273977471E-7
22,-3.8004957198E-7
22,-3.101966792E-10
22,2.5008440245E-10
22,-6.9366784482E-9
22,1.5278031722E-10
22,0.00027226814318
22,1.41359406469E-6
22,1.49066824829E-6
22,1.39822775397E-6
22,-6.9088600902E-9
22,0.00050456003416
22,-0.0270744940452
22,9.13454455418E-7
22,1.05520988518E-6
22,-1.0687021359E-6
22,4.70605766499E-9
22,-0.0000491638054
22,0.00475767912546
22,0.00115788815199
22,-2.9512144433E-8
22,-1.3260384349E-8
22,4.95191192063E-8
22,-2.584764825E-10
22,2.02886843249E-6
22,-0.0002075036571
22,9.16146026471E-6
22,-5.9421063816E-6
22,-5.032534536E-9
22,-6.2262983063E-9
22,4.7591980452E-10
22,-2.019315453E-12
22,-1.1910006927E-7
22,4.10844779952E-7
22,-7.8243247556E-9
22,4.25624808907E-9
22,-0.0013683171755
22,-1.4598104122E-6
22,5.40032420569E-7
22,-0.0000153310974
22,1.08640709066E-7
22,-0.0000326411243
22,0.00001338687018
22,-6.8246095305E-7
22,-2.2698363028E-8
22,0.00042295970947
23,0.03515514733544
23,-0.0001187678486
23,3.27375060868E-6
23,-0.0124963566263
23,6.75141944217E-6
23,0.00498999548653
24,0.10720701296141
24,0.00007341673043
24,4.95655031291E-6
24,-0.0002456526888
24,-4.2064319228E-7
24,2.78936662688E-6
24,0.00049681852963
24,1.19382522652E-6
24,-1.9032933077E-7
24,5.14441877922E-6
24,0.00085655811046
24,-1.5030676562E-6
24,0.00002076108758
24,4.28361844566E-6
24,0.01305758809321
24,-0.003797266469
24,-6.9982251596E-6
24,0.00001179121092
24,-4.9574803323E-6
24,-0.0002843118817
24,0.00031864237287
24,-0.0190905736292
24,-0.0000363325794
24,4.78742175014E-6
24,-0.0001492868246
24,-0.0002241865692
24,0.00017764623207
24,0.00561561608892
25,2.17012073068446
25,0.00001213525395
25,2.18014995554E-6
25,-0.0003467338904
25,-1.0954094318E-7
25,9.490447307E-7
25,0.0002623929912
25,1.08717236758E-6
25,-4.087306118E-8
25,6.65437380615E-6
25,-4.5546383262E-6
25,-1.3964753972E-8
25,1.25185199266E-9
25,-7.5383437736E-8
25,4.04715455601E-9
25,0.00368699939636
25,2.86699344002E-6
25,4.42768375745E-6
25,0.00001490710972
25,-1.3559803179E-7
25,0.00314556678863
25,-0.328853740359
25,-1.1846303769E-6
25,0.00004813115317
25,9.22404300089E-6
25,4.07465664662E-7
25,-0.0005796417732
25,0.05073908709637
25,0.01246601558057
25,5.16650881319E-8
25,-1.7522304481E-6
