i,Estimate
1,0.11805095309801
1,-5.7986857978E-8
1,5.14437208251E-7
1,-0.0000245885272
1,-1.534821977E-8
1,2.30788084262E-7
1,0.00170085106434
1,6.91724387938E-6
1,-4.7276301818E-7
1,0.00231730257881
1,-0.0002389872791
1,-7.9988813932E-7
1,3.53055155045E-8
1,-0.000422459125
1,0.00008844915511
1,0.00057446562687
1,1.66889781004E-6
1,1.41957124446E-6
1,0.00011011811987
1,-0.0000141296405
1,0.00053284854025
1,-0.0214695128823
1,-2.0675251186E-6
1,1.97241050162E-6
1,0.00004400940518
1,-5.2980676423E-6
1,-0.0001033634427
1,0.00425881548046
1,0.00098491476862
1,1.04701715241E-7
1,-4.1404796445E-8
1,-3.4220956373E-6
1,4.6515524489E-7
1,4.52780965095E-6
1,-0.0002002530273
1,9.53778448772E-6
1,1.71703635345E-7
1,-8.227851278E-11
1,-8.392367293E-11
1,1.14261709361E-7
1,-2.1074449232E-8
1,-1.4496619253E-7
1,-6.9956016625E-7
1,4.11633615056E-8
1,3.7859702957E-9
1,-0.0013874392539
1,-4.3557903841E-6
1,3.27790024527E-7
1,-0.0012376113279
1,0.0001899294514
1,-0.0000817405454
1,-0.0000420190558
1,2.99185258806E-6
1,-8.4060894787E-8
1,0.0008532972791
2,2.2824325272897
2,-0.0000249792802
2,1.41962720148E-6
2,-0.000267945853
2,-6.8453068063E-8
2,5.8563692314E-7
2,0.00332449933424
2,0.00001084276015
2,2.01770570728E-7
2,0.0016761357997
2,-0.3411125070408
2,1.17917812439E-6
2,0.00003820720255
2,-0.0000996911349
2,0.05139593940314
2,0.01273526473652
2,-5.2981218391E-8
2,-1.3984192557E-6
2,2.69085702267E-6
2,-0.0019261996298
2,0.00007244214006
2,-0.0039227289793
2,-9.2758151157E-6
2,3.27769776458E-8
2,-0.0015336269601
2,-0.0000193694761
2,2.47792161969E-6
2,0.00191186070384
3,4.56611814640406
3,0.00017303412678
3,7.00078749921E-6
3,-0.0006411680208
3,-3.3904213039E-7
3,1.6158423991E-6
3,-0.6713313609064
3,-0.0000305742912
3,0.00007812611082
3,0.10008007051733
3,0.02458933878347
3,7.98199111951E-7
3,-2.5213643689E-6
3,-0.0036952004359
3,0.00013735446251
3,-0.0047609705444
3,-5.1533525688E-6
3,2.00993026864E-6
3,-0.0002839889788
3,0.00001190601925
3,0.00244842087122
4,0.13642445679256
4,0.00005403828181
4,5.88679733535E-6
4,-0.0001487016375
4,-1.2041675562E-7
4,1.76029905049E-6
4,0.01579802768301
4,0.00007608178995
4,-1.9279655051E-6
4,0.00879266194002
4,-0.0058723398802
4,7.93396649699E-7
4,4.38099183517E-6
4,-0.0001638854919
4,0.00041623404863
4,-0.000028275853
4,-9.509047642E-8
4,-6.8657895144E-9
4,-3.4248452277E-7
4,6.00116575688E-7
4,3.76897532455E-8
