excludedGroup,Estimate
0,0.44926168207997
0,5.57416638879958
0,0.89461091700795
0,-1.6728319709442
0,0.11583637117941
0,-3.178084489828
0,-5.3474335260259
0,-4.0702316619828
0,-2.4511281579964
0,0.10122140464308
0,-0.0179740510971
0,0.07383955589335
0,0.01314703855764
0,0.01995354097929
0,-0.5346473202136
0,0.99753385643588
0,-0.1446599533663
0,-1.1736523319388
0,0.35545773070322
0,-1.4032160997567
0,0.80399661327621
0,1.55695453888808
1,0.65014899181109
1,6.22334437345909
1,0.60541728385278
1,-1.4264379354885
1,0.11493930587947
1,-3.2409838112481
1,-5.6011063821315
1,-4.0354626801427
1,-2.5680696869014
1,0.10224555452543
1,-0.0245317523708
1,0.06698619237287
1,0.01164053848513
1,0.00944291222718
1,-0.3380649331348
1,1.03942157692551
1,-0.149953913489
1,-1.2818404680786
1,0.42535547288905
1,-1.431113947834
1,0.78496896728632
1,1.26409171207007
2,0.38003729215972
2,6.70655914376231
2,0.56342959928789
2,-1.6475879813388
2,0.10612066611336
2,-3.0739170632455
2,-5.4587313483569
2,-3.8309365728662
2,-2.3653038420069
2,0.09567819306125
2,-0.0177563596218
2,0.05952156362155
2,0.0171176575398
2,0.02040502095362
2,-0.8354210298179
2,0.77994040947674
2,-0.151136496778
2,-1.1953353372832
2,0.3377705267649
2,-1.4020641978551
2,0.91558556366864
2,1.54004891204626
3,0.83101593438162
3,5.48667048690117
3,0.7729507969847
3,-1.7808916854536
3,0.11997375043439
3,-3.2496749090783
3,-5.3946452414046
3,-4.0948912256833
3,-2.502676845098
3,0.09752190698989
3,-0.0215361774584
3,0.06907035275412
3,0.01274710453323
3,0.01855268101255
3,-0.4665862250077
3,1.05430873169323
3,-0.145017533625
3,-1.1081997760654
3,0.18389777345272
3,-1.3857740916512
3,0.71354132275429
3,1.44524836602326
4,1.63964607236665
4,4.56901788369294
4,-0.3819593501802
4,-1.5276576582836
4,0.1091830663729
4,-3.6275528140345
4,-5.3645592157651
4,-3.9917611915116
4,-2.630021268591
4,0.09922203129303
4,-0.04072878738
4,0.07252821343699
4,0.0085321685589
4,-0.0067909706959
4,-0.446017187239
4,1.09096720378737
4,0.10580242159061
4,-1.3308501802687
4,0.40283594419741
4,-0.9260570191665
4,0.81559159122768
4,1.54211193958615
5,-2.6900359484312
5,4.76040705327633
5,3.76066713541854
5,-9.5451078183414
5,0.10942182023823
5,-2.4226509078548
5,-4.3210180156026
5,-3.9940687093119
5,-2.2288480905754
5,0.11436515434969
5,0.04949131075148
5,0.11105881539702
5,0.01598343935067
5,0.41314924653483
5,-0.3850352087839
5,1.03015722023668
5,-0.7281019565413
5,-0.6767714503539
5,0.38427126542058
5,-11.454069638091
5,0.6016060344083
5,1.32024966282526
6,0.02466192480695
6,5.70854270599188
6,1.04214269075662
6,-1.4856242399516
6,0.11432831885617
6,-3.1544099589408
6,-5.3082290234665
6,-4.0623289537918
6,-2.4516063301065
6,0.1091268717748
6,-0.010659535963
6,0.07638170360207
6,0.01374856556088
6,0.02307207557659
6,-0.4908770776999
6,1.00809638144345
6,-0.163604193495
6,-1.1467901810254
6,0.37991293831796
6,-1.4145266007037
6,0.89820035979151
6,1.63623087814362
7,0.48573899661753
7,5.62785092995829
7,0.91167952286065
7,-1.573635951128
7,0.11690503420532
7,-3.1895044603283
7,-5.3617990572914
7,-4.0861193837785
7,-2.4962547423084
7,0.09976415210406
7,-0.0178445577012
7,0.07176583859831
7,0.01248739073201
7,0.01919839846031
7,-0.5384374177301
7,0.97187824183524
7,-0.1112434576105
7,-1.1904281722191
7,0.30770220444694
7,-1.3867532981261
7,0.81648141283694
7,1.57687792492525
8,-0.0821699235578
8,6.21088614836248
8,1.62734553635601
8,-1.327648557356
8,0.12687598182566
8,-2.9535127941004
8,-5.5397259151398
8,-4.3306323220409
8,-2.528036753139
8,0.10601720975664
8,-0.0210569877521
8,0.08056212297139
8,0.0263349393014
8,0.02877713771755
8,-0.7334205917884
8,1.08329218751447
8,-0.0404051676282
8,-1.2676864729261
8,0.50170180304164
8,-1.3464884052987
8,0.82431018808496
8,2.01313442018901
9,1.47945941909103
9,4.74558738062167
9,0.07938374744022
9,-4.2485285358103
9,0.11785087653649
9,-3.4452663219509
9,-5.3481936557458
9,-4.0540823428754
9,-1.9027856587587
9,0.095611782969
9,-0.0245890839213
9,0.06928612051645
9,0.00768025010416
9,0.02675115006681
9,-0.5822106980692
9,0.89216781062187
9,-0.1371528954396
9,-1.1651774360603
9,0.22172435764281
9,-1.1959104307549
9,0.7630459088827
9,1.59797941439397
10,0.48090209912042
10,5.48884197548997
10,0.99683769478039
10,-1.7495299146066
10,0.11687796696635
10,-3.1930010723963
10,-5.3304893227818
10,-4.1191588233723
10,-2.4453852698299
10,0.1007667895419
10,-0.0181674342856
10,0.07375399585741
10,0.00916726811101
10,0.02107672907587
10,-0.6074271009206
10,0.98337652899825
10,-0.1361086759348
10,-1.1857859668672
10,0.39931329169741
10,-1.4040428790151
10,0.80940188293889
10,1.72060210439085
