species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
ALISIER_BLANC;112.09100000000001;98.0;126.0;-0.12758927163448672;-0.4975183601373963;0.2814675922971259;4.122661150356122;3.141828974485052;5.379369649014767;10.701052240897452;10.264166666666668;11.13095238095238
ALISIER_TORMINAL;93.034;80.0;107.0;-0.17354938538885498;-0.5399275310618336;0.22117763033500265;3.770906282628694;2.851697611456358;4.927524939682523;11.029676628022035;10.553260869565221;11.541111111111114
AUBEPINE_MONOGYNE;68.493;56.0;81.0;0.07921831006636375;-0.2660583487772533;0.417431694777794;2.437133700813241;1.5554811347322306;3.44620038966925;7.637958868741526;7.276190476190469;7.982278481012655
AULNE_GLUTINEUX;144.044;132.0;158.0;-0.22785888387723466;-0.7664519570971224;0.27981264908660186;8.220040314470772;6.433742957963081;10.349951052962819;17.08757890347683;16.466242038216564;17.735664335664342
BOULEAU_VERRUQUEUX;422.315;396.0;448.0;-0.15683977243084524;-0.4011825643387834;0.0735110128451745;5.523901631811596;4.698308859732716;6.357743917748128;16.147461965906587;15.819711538461537;16.44028103044498
CHARME;716.373;682.0;751.0;-0.09559669135408957;-0.30032719391628543;0.12724376581896066;7.661758344320938;6.750710774352456;8.67386429057633;15.282844467141208;15.023045267489705;15.537588652482277
CHATAIGNIER;796.535;766.0;826.0;0.06992942079392056;-0.16425100793576042;0.2920737269690115;8.290725560889637;7.391427467305601;9.422087619467236;16.87318466899303;16.626590330788822;17.119391634980985
CHENE_PEDONCULE;1499.2930000000001;1458.0;1538.0;-0.12190193872686586;-0.28330921607463233;0.0332127243433081;7.77180314994692;7.02654411283615;8.55678349671878;19.0421639213399;18.84198524480215;19.23366271409749
CHENE_PUBESCENT;389.889;369.0;413.0;-0.007986799727755447;-0.31118375971963863;0.25833334182853923;5.859236827749249;5.126748176733926;6.701270843943122;14.519267390373395;14.198963730569947;14.83828715365238
CHENE_ROUGE;35.352000000000004;30.0;41.0;-0.13434690860026008;-1.116223442676976;0.807384305228409;7.004526133089385;4.093744198096544;10.236466611813611;19.298685568699753;17.785714285714285;20.7
CHENE_SESSILE;1425.021;1384.0;1465.0;-0.11185019671976729;-0.246269375630968;0.02117174995857471;5.658405881347634;5.230448493339226;6.094167274703846;20.23946998335286;20.044119743406963;20.416702819956605
CHENE_TAUZIN;27.021;20.0;34.0;-0.13839098786171292;-1.000470777113984;0.6910818762496779;4.874681163983622;2.494436364995253;7.646764122179945;12.044837482978018;10.620833333333332;13.440000000000005
CHENE_VERT;56.935;48.0;65.0;0.24166897384355993;-0.23194891393320693;0.7040065622400802;2.9716364824121526;2.0111675133757383;4.153285926631931;10.796450153615378;10.115789473684208;11.509803921568622
CHENE_LIEGE;19.524;15.0;24.0;-0.04652600609631906;-0.7854795344464496;0.646353744511884;1.9696848253037527;1.1079647014479252;3.2412835833051337;8.57597409625879;7.559090909090909;9.477272727272728
DOUGLAS;413.946;398.0;429.0;-0.010160348559494351;-0.280178321058492;0.2651862620152937;5.224425829908714;4.336131730809713;6.359442919142986;24.59462601594826;24.19476190476192;25.026829268292666
EPICEA_COMMUN;1247.897;1217.0;1279.0;-0.11849878294967653;-0.3108439741665157;0.06871678348344176;7.765474942720905;7.147687013825651;8.360891782458372;22.03766694571872;21.77056;22.30106382978722
EPICEA_DE_SITKA;51.192;45.0;57.0;0.11369166942828243;-0.6223699927179919;0.7928711581864374;4.491028199398359;2.964180438802914;6.51693122608207;22.473020249403366;21.485454545454548;23.576000000000004
ERABLE_A_FEUILLES_D_OBIER;51.164;42.0;61.0;0.10816947572227184;-0.4159022457034934;0.6629465837740143;3.1389962708154067;2.091791076066634;4.91059184796201;11.77809020395977;11.13695652173913;12.417647058823531
ERABLE_CHAMPETRE;163.428;146.0;181.0;-0.004012417820311752;-0.34844559254333063;0.34255232388585605;5.435332476796759;4.17227930739784;6.830987748841878;13.245323622465733;12.824844720496895;13.684397163120568
ERABLE_SYCOMORE;272.783;252.0;292.0;0.005468836690907688;-0.32749412518842663;0.3583441352327063;7.150321010718563;6.0286530873165285;8.467659374854753;16.983241525349637;16.543109540636042;17.460948905109497
FRENE_COMMUN;713.994;683.0;744.0;-0.2566651966665893;-0.500968036957824;-0.002342268166771206;8.967268586991793;8.010321831911442;9.995799337739331;19.269812375313908;18.957738896366106;19.5876044568245
HETRE;1787.444;1746.0;1828.0;-0.22360421578870518;-0.3926705717412281;-0.06163479884073111;8.619086302223309;7.982844344266455;9.234575292383557;18.52119227034243;18.322910902047607;18.72259887005656
HOUX;36.875;28.0;45.0;-0.04222300904666309;-0.4470930321446391;0.37575151834364456;1.972663469981564;1.3719654845859006;2.56344976062165;7.488183696779313;7.009090909090911;7.975
MELEZE_D_EUROPE;149.858;141.0;159.0;-0.44668607102823527;-0.9844133419382537;0.08275604231437858;7.506583174475601;5.914056804162775;9.548553299233895;21.522335506736894;20.938961038961043;22.048993288590616
MERISIER;222.69;204.0;243.0;-0.4000888713543985;-0.7734478294368715;8.597546732526419E-4;7.730442867566116;6.392392155758609;9.197821619433986;15.69737617752963;15.213392857142846;16.18545454545454
NOISETIER_COUDRIER;141.88;126.0;158.0;0.08569182562097324;-0.1688059407965056;0.3521292194368253;2.658673241686657;2.003789957707154;3.3239282810842505;9.078450406134625;8.858503401360545;9.314074074074068
ORME_CHAMPETRE;74.131;63.0;86.0;0.24413899452485377;-0.3557669969077477;0.8077303424777447;6.674596697908099;4.795869721763694;8.52561969783215;11.623723274367372;10.974647887323941;12.29390243902439
PEUPLIER_CULTIVE;52.069;45.0;60.0;-0.03631776448851609;-0.9992900648119671;1.009465879781095;10.199319992141522;6.674336215818988;14.984336989531167;26.83407586328512;25.542857142857148;28.024489795918353
PIN_A_CROCHETS;109.306;102.0;117.0;-0.2763159185396894;-0.8146991043675545;0.2741171744435444;5.408575541345605;4.32603146926485;6.666714367933447;11.168478389071158;10.741964285714278;11.564077669902915
PIN_D_ALEP;74.828;69.0;80.0;-0.06604007454600636;-0.4636567152090154;0.33604405195761305;2.297649764341095;1.6961980978337603;3.0436971075834673;12.82569334545968;12.397183098591551;13.265384615384615
PIN_LARICIO_DE_CORSE;151.05700000000002;141.0;161.0;-0.048414401877276886;-0.47217986785906535;0.38328891101817014;4.653292598914031;3.6003658532431495;5.82557444293252;17.79713484199518;17.245806451612903;18.361538461538462
PIN_MARITIME;409.639;391.0;428.0;-0.008091544263563684;-0.2595885496101206;0.2327272517938423;4.194931647331418;3.6303149195865134;4.805798537364356;19.487616950806256;19.20786802030455;19.735175879396994
PIN_NOIR_D_AUTRICHE;113.054;102.0;123.0;0.001489793126858175;-0.506848163408537;0.5742695069371502;5.889484743621268;3.9354676401612307;8.160612520927753;15.9769196171812;15.350450450450447;16.59238095238096
PIN_SYLVESTRE;962.953;932.0;993.0;-0.208539944418336;-0.3913673498718304;-0.020413373821976753;5.937564849238942;5.1709999331458265;6.805888620351855;16.88722663962169;16.683438818565385;17.095929018789132
ROBINIER_FAUX_ACACIA;227.04500000000002;211.0;243.0;-0.01107062493115652;-0.4497198010079192;0.3922248027997271;7.841368247796738;6.504381736356288;9.181214856113172;16.47901851567821;15.9936507936508;16.952252252252244
SAPIN_PECTINE;1374.971;1343.0;1407.0;-0.058019730034083436;-0.21529595755534384;0.10613837235498226;6.309484303628852;5.802676846555658;6.82553412540581;20.275450992981476;20.03739255014326;20.513666421748702
SAULE_MARSAULT;93.015;80.0;107.0;-0.16147270348473164;-0.6420353283182664;0.29260008048153063;6.0659126387907625;4.470269151572978;7.864129190294298;11.762681257386635;11.246808510638303;12.26404494382022
SORBIER_DES_OISELEURS;39.651;31.0;48.0;-0.13019275066630434;-0.7022081164356484;0.47616024909867716;3.776158342947836;2.5269622475438953;5.134123526122325;9.914592181931738;9.186842105263157;10.625714285714285
TILLEUL_A_GRANDES_FEUILLES;115.638;103.0;129.0;-0.12590305013695133;-0.6168070917689074;0.4068291609437489;6.985496365735204;5.304201023447623;8.592624080189443;15.914908690521981;15.221929824561409;16.563392857142862
TILLEUL_A_PETITES_FEUILLES;104.141;93.0;116.0;0.053398668006466386;-0.5879835820574186;0.7045233443242375;8.078167328008329;5.896210821457807;10.872201178649066;16.881160304237792;16.017117117117117;17.717431192660552
TREMBLE;216.431;198.0;236.0;-0.10891773732832047;-0.42192975885359296;0.20596252630745332;5.155420478878377;4.177338278015815;6.238799451434493;18.70652205561053;18.206467661691548;19.21068376068377
