species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
ALISIER_BLANC;214.86100000000002;200.0;230.0;-0.23261576426628727;-0.5176510689676467;0.04160293330684314;4.9434289883673745;4.144025116675772;5.770981793099918;10.413633596844598;10.16130434782608;10.657522123893802
ALISIER_TORMINAL;188.91400000000002;175.0;203.0;-0.3059989095588947;-0.5631630044013402;-0.04634409841635577;4.251523439982021;3.532103706086362;5.050645145286276;10.898744894841759;10.641304347826088;11.163276836158195
AUBEPINE_MONOGYNE;172.042;158.0;186.0;0.08402446361425109;-0.12078945656183394;0.2876774522487247;2.824800021567475;2.274169592458955;3.425022314395875;7.577766039681623;7.404519774011299;7.755151515151516
AULNE_GLUTINEUX;305.839;292.0;319.0;-0.3403511910628169;-0.7563181769495192;0.09086725858423605;8.942455083605124;7.510153103753501;10.562245418690935;16.676236633504903;16.341967213114764;17.01158940397351
BOULEAU_VERRUQUEUX;897.52;869.0;926.0;-0.19798817923696657;-0.37636316276684373;-0.014749796228269059;6.272371991041442;5.699141229609921;6.837976629242683;15.92405504107978;15.757877461706789;16.092691029900315
CHARME;1857.9170000000001;1814.0;1900.0;-0.03913477409834514;-0.17084303456855857;0.09175812545075364;7.931098290111169;7.419640668010262;8.575808808224648;15.547641880009351;15.417817606747498;15.680010893246235
CHATAIGNIER;1645.634;1609.0;1680.0;0.1349976005140003;-0.04271487006749685;0.3275405116646608;9.063088188685176;8.318580901257034;10.0293043069952;16.297074927508802;16.16434573829531;16.431475811390072
CHENE_PEDONCULE;3412.3160000000003;3367.0;3460.0;-0.135003768688236;-0.2584891669297313;-0.016820362400737546;8.607739480327012;8.154404581754807;9.111372246219807;19.033276156872425;18.930758017492696;19.126341746446162
CHENE_PUBESCENT;1025.906;1000.0;1052.0;-0.007622602543031096;-0.20307769888107438;0.2011542502593941;5.964420191983009;5.439937721541738;6.574410408588274;13.539539621772096;13.379215686274536;13.70548076923077
CHENE_ROUGE;91.19;84.0;98.0;0.045773302787416835;-0.5997597935897769;0.716637368609248;6.6678913618049185;5.131611313588536;8.387938720848233;18.880579459369514;18.26413043478262;19.48901098901099
CHENE_SESSILE;3253.079;3209.0;3296.0;-0.13395389689538606;-0.2506439005396697;-0.014741575280428437;6.24766663200402;5.9250272708524365;6.603097166737456;20.41441140959295;20.320802469135764;20.508529048207688
CHENE_TAUZIN;76.87;69.0;85.0;-0.28459124724624907;-0.7841820524878231;0.1721518517405872;4.543056631439337;3.1831459742741033;5.915211170438667;12.240494456946982;11.612000000000005;12.806578947368418
CHENE_VERT;217.535;205.0;230.0;0.18073615587181854;-0.07065249678725898;0.4336733042299803;2.962633013825491;2.3886426950970834;3.611961561188812;9.123562240947427;8.857391304347827;9.36558139534884
CHENE_LIEGE;56.132;50.0;62.0;-0.1763954728318146;-0.6939275118068061;0.3266271179170405;2.375700999923757;1.6877603027071841;3.277905234719264;8.225038373476645;7.792156862745095;8.635087719298243
DOUGLAS;902.812;887.0;918.0;0.021910889373031067;-0.18635285601587143;0.23790668877871668;5.360352688661078;4.750564588575888;6.223545191314125;24.41735939319818;24.223522975929964;24.613681868743058
EPICEA_COMMUN;2188.3;2159.0;2216.0;-0.08055069082951252;-0.25397247300129777;0.08188731124819999;8.240245312032682;7.746646083993558;8.711965084015631;21.870855578569163;21.715887426236943;22.00916931457101
EPICEA_DE_SITKA;98.941;93.0;105.0;0.1052854784771617;-0.5576554502043485;0.7829179714064681;4.877918510475391;3.492525228944609;7.816618218519662;21.44158606614679;20.841489361702124;22.044680851063823
ERABLE_A_FEUILLES_D_OBIER;100.633;91.0;111.0;0.16161744030983746;-0.24321565654774188;0.5720316924497024;3.6999666731810548;2.7679851394056194;4.761039516699471;11.426300845508207;11.04042553191489;11.829896907216481
ERABLE_CHAMPETRE;388.8;369.0;409.0;0.043313269443466806;-0.18601091070330952;0.2709691736766817;6.499018868558017;5.645906545763474;7.265272439117322;13.238583481273421;12.967741935483875;13.502624671916001
ERABLE_SYCOMORE;507.315;488.0;527.0;0.09307963414186575;-0.1702313051997678;0.35229250889651587;7.571750831188221;6.799274321588504;8.512866702027905;16.871949838018818;16.62619047619047;17.12854251012148
FRENE_COMMUN;1430.731;1400.0;1462.0;-0.30757942116180825;-0.49709577763730484;-0.10595468358450788;10.17834437767182;9.308781463125655;11.124094226520576;18.961733863935702;18.772306629834244;19.144950911641
HETRE;3487.551;3442.0;3533.0;-0.2960273781999471;-0.4253806914067106;-0.16588786548471937;9.581908090813823;9.122410362260363;10.111746910982957;18.815164145198246;18.694188376753566;18.933696587324366
HOUX;72.708;62.0;81.0;0.05714263096164108;-0.2081588835572418;0.3089278677388464;2.0810165959467284;1.671143277051711;2.535590603307983;7.5738801839494405;7.286486486486488;7.82837837837838
MELEZE_D_EUROPE;291.688;283.0;300.0;-0.6012476359395826;-1.0555252582469583;-0.13124392602052834;9.193715166057947;7.504775443959052;10.93911889966132;20.554441240609233;20.22431506849315;20.916095890410947
MERISIER;446.24;425.0;467.0;-0.5129687614507965;-0.7632393050815174;-0.2629609641443391;8.382998900362894;7.384378900286644;9.423182402908365;15.26776611151404;15.001293103448264;15.528375286041193
NOISETIER_COUDRIER;343.26800000000003;324.0;362.0;0.05435714308436635;-0.09174752956156386;0.20376839464933408;2.6425958911197487;2.3265662150997284;2.9543209083663586;8.993920257269178;8.882779456193347;9.106017191977084
ORME_CHAMPETRE;186.866;174.0;200.0;0.23196748599133782;-0.10303052978744665;0.5761577817696704;6.118955272986511;5.113005091047084;7.260778474753882;11.292521498656463;10.969613259668504;11.62606382978723
PEUPLIER_CULTIVE;101.273;93.0;109.0;-0.009179811068398026;-0.8181922301731466;0.8400048097292674;11.892542210518942;8.65600444762213;15.70731287064505;25.89073838995465;25.153608247422678;26.60882352941175
