species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
ALISIER_BLANC;273.485;261.0;285.0;-0.3342705458427506;-0.5507173372968442;-0.11798553586640778;5.614535310227583;4.850809131079745;6.424206516216724;10.288961117420378;10.103956834532374;10.447500000000009
ALISIER_TORMINAL;250.857;239.0;262.0;-0.4516772586911191;-0.6578721459918384;-0.25314571062920466;4.709416264743188;4.055512301346769;5.320164930173413;10.788373247543051;10.590376569037657;10.96260162601626
AUBEPINE_MONOGYNE;252.552;240.0;264.0;0.07111773071891464;-0.07440346415174076;0.21503030650318386;2.910420268779302;2.494777865775733;3.2813420435890484;7.49944291716481;7.3849206349206415;7.607569721115544
AULNE_GLUTINEUX;402.926;391.0;415.0;-0.5332937684854568;-0.9246648390900473;-0.10364301122621344;10.278409929002658;8.723482296275229;11.909857304561422;16.53652990866837;16.31502463054189;16.733414043583533
BOULEAU_VERRUQUEUX;1186.962;1164.0;1209.0;-0.2741146660164797;-0.42027367625301154;-0.12926135218015924;6.993517083957357;6.509291849004796;7.498666937567731;15.794138088000082;15.683906119027663;15.907341772151895
CHARME;2540.645;2506.0;2575.0;6.062738116703653E-4;-0.11275892909064712;0.11269855291659076;8.570866849752962;8.061109632054382;9.130911823832422;15.583451361674978;15.49668639053253;15.664193168433513
CHATAIGNIER;2179.21;2150.0;2207.0;0.2145841184389624;0.03319508902879117;0.3886079987111989;10.198748298752792;9.361673561390871;11.141128563378158;16.02249969038585;15.944214876033016;16.098890942698713
CHENE_PEDONCULE;4610.1410000000005;4572.0;4651.0;-0.17460954847859278;-0.2788440308835221;-0.06239446220544302;9.743821512106477;9.311387184612451;10.354837621071447;18.99215987400452;18.931659056316533;19.051610095735448
CHENE_PUBESCENT;1593.717;1569.0;1618.0;-0.07083200574748855;-0.2329937060224901;0.08626647731230834;6.407914337566757;5.8678520744017275;6.963044968323653;12.658728321901103;12.565877957658797;12.752455919395207
CHENE_ROUGE;122.96000000000001;118.0;129.0;0.1902692832132277;-0.42138803086895327;0.8129737725379022;7.625169871659533;6.087157010856491;9.5397213331491;18.761098013994683;18.374796747967476;19.151219512195127
CHENE_SESSILE;4316.548;4282.0;4353.0;-0.1803807107041975;-0.2870624394198301;-0.0745387469749929;7.369076212365361;7.007332213665932;7.725717092030504;20.40975087525461;20.34511885529653;20.46924506387921
CHENE_TAUZIN;113.031;106.0;120.0;-0.4655830025612296;-0.8506061486857404;-0.1000081068210879;4.951897367690707;3.964326446604178;5.907805667359766;12.302379886172936;11.929629629629632;12.643749999999997
CHENE_VERT;441.923;428.0;454.0;0.09892772151880273;-0.0677833357248997;0.25185417117860714;2.8019694138654057;2.4142600206842024;3.1890775543102308;7.987590152615632;7.872828507795084;8.097045454545452
CHENE_LIEGE;80.208;75.0;85.0;-0.3574672663288888;-0.8030197393962892;0.07726212102590913;2.8093261943296066;2.0347774169836;3.7826765252093075;8.086604139084098;7.815189873417724;8.3126582278481
DOUGLAS;1180.455;1167.0;1193.0;0.08947219050910434;-0.11642498239373585;0.32808620443323616;6.184442099976652;5.436171973984247;7.403502443050985;24.18550581400636;24.062849872773523;24.302220324508923
EPICEA_COMMUN;2691.534;2668.0;2715.0;-0.04183714584981468;-0.20336413485093202;0.1219840087167034;9.11334629895435;8.604082646113634;9.710718804224918;21.777747441116908;21.68442804428044;21.878775510204093
EPICEA_DE_SITKA;129.38400000000001;124.0;134.0;0.12803322883655896;-0.542268286398564;0.7770266873740184;6.044611066710453;4.202344615556091;8.574707754967791;20.830559779408265;20.472794117647055;21.217322834645667
