species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
ALISIER_BLANC;214.96;200.0;232.0;-0.24340992708574033;-0.48149090740308426;0.019590111625177497;4.896188118456388;4.060472998184598;5.836079228986103;10.422016990308263;10.143055555555556;10.703255813953483
ALISIER_TORMINAL;189.11;175.0;203.0;-0.29938221901966633;-0.5223167132830349;-0.0421527238392673;4.26780182899655;3.6175236291243826;4.9446935000437895;10.917272438616385;10.631578947368423;11.204615384615384
AUBEPINE_MONOGYNE;171.24;158.0;186.0;0.10373787196364002;-0.11885885822263796;0.36085689879257693;2.8436328550299055;2.141481986283684;3.422645559482863;7.594391943453113;7.387878787878789;7.768902439024391
AULNE_GLUTINEUX;306.41;295.0;321.0;-0.34205226729020266;-0.7331278179428611;0.013369889639513301;8.97998241844001;7.434846147568581;10.578794876392905;16.689888964518317;16.413377926421404;17.022402597402603
BOULEAU_VERRUQUEUX;897.98;874.0;924.0;-0.19264193371312;-0.3712827601853363;-0.03911938080253272;6.309578815966981;5.7809661714991;6.9074718125915835;15.935633622431096;15.754464285714269;16.099560922063667
CHARME;1854.6000000000001;1817.0;1902.0;-0.025476027820488665;-0.17883540344269794;0.09918751322128337;7.969443594532712;7.411519926795319;8.634669385796055;15.551543906796768;15.430251202565465;15.670491803278706
CHATAIGNIER;1644.27;1617.0;1673.0;0.14272267072511505;-0.010032361474244791;0.32918983544277874;9.084087073382422;8.328571579291845;10.005696470029708;16.30274404831255;16.18126159554731;16.410781344639595
CHENE_PEDONCULE;3415.08;3370.0;3457.0;-0.14433279558101764;-0.25319537322212843;-0.00702950455198444;8.629533048739603;8.219200185882272;9.060116670530412;19.019563205262536;18.927138206570046;19.10732999705622
CHENE_PUBESCENT;1026.44;1002.0;1052.0;0.006536192058485939;-0.1253292361150576;0.1636389057106898;5.980478256600472;5.421181226902903;6.551952873721751;13.549514296063354;13.415856031128524;13.70677799607071
CHENE_ROUGE;91.36;83.0;98.0;0.1092235554436552;-0.6343077162974669;0.7299048999184187;6.726591021320182;5.10082287480992;8.770673506556268;18.89602881584467;18.142857142857142;19.61276595744681
CHENE_SESSILE;3257.41;3223.0;3300.0;-0.1378613719648359;-0.23045976726475723;-0.02636759616051513;6.259245483709723;5.943661318177232;6.548357377339776;20.41382972714801;20.309901900674415;20.50200431699044
CHENE_TAUZIN;77.29;71.0;85.0;-0.3008657463723875;-0.7667348123302213;0.19974163331356076;4.624050556744147;3.36811338661758;6.075140009406867;12.223913371424443;11.570270270270274;12.745070422535216
CHENE_VERT;217.71;207.0;231.0;0.17366797918972854;-0.02722108628781337;0.3932458670440721;2.9627945598862646;2.4380337296402668;3.5055057195425277;9.119279410198935;8.909545454545455;9.391387559808615
CHENE_LIEGE;55.85;50.0;61.0;-0.20334686111835978;-0.7241021356750936;0.23646681049158513;2.3461045688355564;1.564560803305298;3.218575825449576;8.19622379479736;7.78181818181818;8.624561403508768
DOUGLAS;903.9300000000001;888.0;917.0;0.03277893158664961;-0.15321504710327885;0.25071411130102356;5.353267329466757;4.785697699872609;6.5138569613685755;24.41374341148304;24.252908891328236;24.636696230598666
EPICEA_COMMUN;2187.48;2162.0;2218.0;-0.09016187780092198;-0.2430040749680693;0.07319015655132682;8.197852452772782;7.723850534015768;8.67150513540126;21.866003630254582;21.74317773788153;21.99059249208503
