species;dbhCm;basalAreaM2Ha;mqdCm;inclination;meanTemp;meanPrec;reference;pred;var
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;11.8599046331061;616.660494517494;1;10.447056094773462;0.0056207941984963514
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;4.87976120199476;616.660494517494;0;6.440217550760302;0.4503455943311315
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;4.993745203188487;616.660494517494;0;6.564001665294877;0.4204187192829569
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;5.107729204382214;616.660494517494;0;6.685848347789807;0.3920587577219988
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;5.221713205575941;616.660494517494;0;6.805757598245093;0.36520938159140476
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;5.335697206769669;616.660494517494;0;6.923729416660733;0.3398152988404667
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;5.449681207963396;616.660494517494;0;7.03976380303673;0.31582225342461895
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;5.563665209157123;616.660494517494;0;7.153860757373082;0.2931770253054424
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;5.67764921035085;616.660494517494;0;7.26602027966979;0.2718274304506575
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;5.791633211544577;616.660494517494;0;7.376242369926854;0.2517223208341309
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;5.905617212738305;616.660494517494;0;7.484527028144272;0.2328115844358722
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.019601213932032;616.660494517494;0;7.590874254322045;0.21504614524203405
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.133585215125759;616.660494517494;0;7.6952840484601746;0.19837796324491386
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.247569216319486;616.660494517494;0;7.79775641055866;0.18276003444295064
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.3615532175132135;616.660494517494;0;7.8982913406175;0.16814639084072922
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.475537218706941;616.660494517494;0;7.996888838636697;0.1544921004489765
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.589521219900668;616.660494517494;0;8.093548904616249;0.14175326728456356
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.703505221094395;616.660494517494;0;8.188271538556155;0.12988703137050453
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.817489222288122;616.660494517494;0;8.28105674045642;0.11885156873595792
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;6.9314732234818495;616.660494517494;0;8.371904510317036;0.10860609141622539
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;7.045457224675577;616.660494517494;0;8.46081484813801;0.09911084745275098
ALISIER_BLANC;12.448789680108;26.0105010267935;17.9848789687487;37.6201923076923;7.159441225869304;616.660494517494;0;8.547787753919337;0.09032712089312545
