species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
ALISIER_BLANC;243.522;229.0;258.0;-0.27884567089957724;-0.546744415524271;-0.03227754981658431;5.250093227339259;4.422975024951415;6.09986266496329;10.342394971817825;10.130708661417321;10.548605577689248
ALISIER_TORMINAL;219.574;205.0;233.0;-0.36900694116244404;-0.5793706893285478;-0.13646545548987304;4.412711070243598;3.7526966180779295;5.0636221190227255;10.83232551869703;10.607352941176481;11.049528301886799
AUBEPINE_MONOGYNE;209.317;194.0;223.0;0.07445660004237865;-0.09676347730952539;0.246273327987458;2.869422661126101;2.3584207948145552;3.345756613650759;7.542583559464856;7.393069306930682;7.684878048780474
AULNE_GLUTINEUX;352.946;340.0;366.0;-0.4144572579479548;-0.8179491110687916;-0.021954809565968507;9.467451210225002;8.033603475655827;11.121813088315584;16.59606984891086;16.34011461318051;16.862535211267613
BOULEAU_VERRUQUEUX;1038.67;1012.0;1063.0;-0.22367472352696813;-0.3930070591687649;-0.06380166327528847;6.600486177844457;6.086064845489986;7.156845492385061;15.858583094503107;15.718962075848305;15.992436149312383
CHARME;2194.363;2152.0;2235.0;-0.021077053795447893;-0.14439794684130566;0.09740209351036579;8.210262006532737;7.69368994665642;8.821724346131413;15.565584368677058;15.464223941738771;15.669501600365843
CHATAIGNIER;1903.6200000000001;1873.0;1933.0;0.16951529726722447;-0.021602964199278818;0.3638471680572785;9.518599628123813;8.74594139054229;10.38160874198823;16.167096221807054;16.05474070193821;16.274250535331895
CHENE_PEDONCULE;3999.25;3951.0;4042.0;-0.1475278996318141;-0.26920228539137064;-0.02956905221894667;9.055671768686413;8.601073677987305;9.617544602723104;19.0114782210882;18.93027729203099;19.092506203473977
CHENE_PUBESCENT;1273.212;1246.0;1302.0;-0.024157979060907928;-0.1965322234667288;0.1585375568080423;6.139179769462997;5.587138433989535;6.70562324067635;13.165514775507313;13.044541139240478;13.291130298273155
CHENE_ROUGE;106.795;101.0;113.0;0.12488878151493166;-0.4863596497118077;0.7869739011696935;6.973006284702601;5.473864173278968;8.877151061227757;18.82015827557048;18.33365384615384;19.304761904761897
CHENE_SESSILE;3781.2000000000003;3741.0;3821.0;-0.15443683720414483;-0.25616225044413443;-0.049839896592262706;6.696992184945159;6.368298473425848;7.073140908277398;20.414441111869557;20.335010593220368;20.498376796168163
CHENE_TAUZIN;93.667;86.0;102.0;-0.3578664993592264;-0.7755545708195635;0.09589688853870955;4.708955150088264;3.5922475691579288;5.81115274441;12.243569390534557;11.745348837209306;12.729347826086958
CHENE_VERT;293.443;279.0;307.0;0.16527214816839775;-0.0548343517737216;0.3815236858605137;2.9796691132769477;2.4647928446754936;3.5245793306149094;8.74055389406643;8.561716171617158;8.941463414634146
CHENE_LIEGE;67.396;62.0;73.0;-0.2440591560964844;-0.7653690230880374;0.23125302531999226;2.599089065302175;1.8676140766819473;3.497128064489336;8.155438223643971;7.8;8.466176470588234
DOUGLAS;1040.337;1025.0;1055.0;0.04729310902315955;-0.15838009096240416;0.26714166439921716;5.659702616747365;5.012510558729546;6.88332283772762;24.291848883912234;24.140618955512604;24.45409047160734
EPICEA_COMMUN;2438.434;2413.0;2465.0;-0.06476973349966457;-0.22585061153434602;0.11314013091419649;8.564426163799318;8.064133646724263;9.075516377831331;21.823616324313274;21.707935855263194;21.940041152263394
EPICEA_DE_SITKA;113.796;108.0;119.0;0.09293064378034468;-0.6031803076769061;0.7467786739761774;5.375698964753301;3.836685945711493;7.963131993180798;21.169685838650228;20.69636363636363;21.681250000000002
ERABLE_A_FEUILLES_D_OBIER;114.504;105.0;124.0;0.18176919681331913;-0.1615994246696512;0.5183490112069034;3.8257316573187627;2.9125107607330665;4.752943505083001;11.355866992875296;11.042105263157895;11.66936936936937
ERABLE_CHAMPETRE;457.26300000000003;437.0;477.0;0.03861336266434938;-0.17257644039835532;0.24884788979945255;6.739792172605162;5.98418615168873;7.484097113196505;13.227596135028538;13.024675324675309;13.449784482758629
ERABLE_SYCOMORE;578.862;561.0;598.0;0.12932196176921423;-0.11734225691943831;0.3810494401497735;7.856859452784817;7.073957585545393;8.754165191921354;16.87532406616497;16.67038327526132;17.087179487179455
FRENE_COMMUN;1646.41;1618.0;1675.0;-0.34160835408079726;-0.5341716186981271;-0.170975251610662;10.821939549903481;9.990672483157228;11.747190016734692;18.902920386159728;18.762839879154093;19.038400969109635
