species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
ALISIER_BLANC;304.156;294.0;314.0;-0.3957788545186991;-0.5785199272395654;-0.21661675830614183;6.1114493527654865;5.408549097354985;6.779002243132263;10.252646744847922;10.135409836065582;10.367100977198684
ALISIER_TORMINAL;284.539;274.0;293.0;-0.5770043297467274;-0.7272768195716853;-0.43457475299638665;5.147743054214308;4.599677688623819;5.597579257306196;10.760145267056334;10.623859649122805;10.878723404255323
AUBEPINE_MONOGYNE;298.879;289.0;309.0;0.04432388756326864;-0.07916363459394732;0.15261154110484196;3.027464378111268;2.6978351494242467;3.275825190662042;7.445635403354839;7.36897689768976;7.520270270270271
AULNE_GLUTINEUX;456.027;447.0;465.0;-0.8031119938458328;-1.1869402720420912;-0.4331135898974351;11.743985037181458;10.150903551601244;13.351747669442284;16.457636281628577;16.31960784313725;16.584070796460182
BOULEAU_VERRUQUEUX;1340.835;1324.0;1357.0;-0.35680279821841543;-0.49083465211916927;-0.23040757019355665;7.56128315813234;7.1479227740520255;7.9393725331758;15.738027305767917;15.66213592233007;15.809880239520977
CHARME;2891.93;2864.0;2920.0;0.026349284809267494;-0.06152374946738987;0.10825942478200508;9.118678431741735;8.662296780299949;9.556716722535363;15.591366299860024;15.53758596973866;15.64547651933702
CHATAIGNIER;2459.424;2439.0;2479.0;0.29562416493416904;0.12017085589146376;0.46409917079048557;11.464705152056586;10.619538356933317;12.309254613818766;15.907163269281982;15.852045362494964;15.964160196158575
CHENE_PEDONCULE;5248.021;5217.0;5279.0;-0.24203116015439582;-0.34680772200187965;-0.13921676808809033;10.947666646090797;10.511908931027646;11.539347124385582;18.97202920334296;18.930516521078665;19.015019011406814
CHENE_PUBESCENT;1925.1290000000001;1907.0;1944.0;-0.15669285569295902;-0.29959808190894416;-0.014502564586504845;7.13491491823966;6.633605271196158;7.632148436712715;12.288821669139438;12.23119791666668;12.346528497409311
CHENE_ROUGE;140.475;136.0;145.0;0.39484295996821744;-0.15760429106343127;1.0238053746164317;8.65205473533721;6.80270898536145;11.056599425827963;18.82635524484272;18.573943661971832;19.067857142857132
CHENE_SESSILE;4858.4980000000005;4830.0;4885.0;-0.23929166216023218;-0.34311302447238134;-0.13692365636055778;8.536684371175337;8.14310872284777;8.958034246055837;20.39815752388366;20.35900430239707;20.44025867378363
CHENE_TAUZIN;133.105;127.0;139.0;-0.5807338311410631;-0.8930352197123604;-0.26358953627857684;5.284040484605358;4.493385732876952;6.00211678469675;12.323539233523569;12.066923076923079;12.555882352941177
CHENE_VERT;596.839;586.0;607.0;0.03422506704986131;-0.11384779968123791;0.1745611659853667;3.018229565687152;2.6222485931883974;3.4239966802338477;7.581789240155644;7.518302828618978;7.644201680672262
