excludedGroup,Estimate
0,1.21370155061279
0,-0.0476449527731
0,0.00197879940654
0,0
0,0
0,0.07113025541399
0,0
0,0
0,-0.0097117694177
0,0.00160350377536
0,0
0,0
0,0
0,0
0,0.00692392473241
0,0
0,0
0,0
0,0
0,-0.0021010037194
0,0.36691192053989
0,0
0,0
0,0
0,0
0,-0.0020683493297
0,0.01792305602315
0,0.02757298475868
0,0
0,0
0,0
0,0
0,-0.0022247475338
0,0.02205613241944
0,0.0212188190732
0,0.03203033837561
0,0
0,0
0,0
0,0
0,-0.0020581778872
0,0.03759416981985
0,0.02330504611104
0,0.02712947486252
0,0.67278868697108
0,0
0,0
0,0
0,0
0,0.00538211036785
0,-0.3974646453949
0,-0.0347618367373
0,-0.0419196651981
0,-0.0608297715067
0,0.53694149974201
0,0
0,0
0,0
0,0
0,0.00509803304572
0,-0.0347321822176
0,-0.0453760260366
0,-0.0376358933215
0,-0.0396305417388
0,0.09298504788582
0,0.11383154662316
0,0
0,0
0,0
0,0
0,0.00573622610831
0,-0.0442977238923
0,-0.0388215760204
0,-0.053770573708
0,-0.0471622039554
0,0.12520222398777
0,0.09765353261773
0,0.14561296848073
0,0
0,0
0,0
0,0
0,0.00540825828073
0,-0.0611373894486
0,-0.0415468271471
0,-0.0474948269478
0,-0.6930498892346
0,0.15879264870535
0,0.10508985035329
0,0.13516992270582
0,2.63266383158993
0,0
0,0
0,0
0,0
0,0.00206991695945
0,-0.0260739627572
0,-0.0296690908982
0,-0.0330393559303
0,-0.0374074187466
0,0.04320314340417
0,0.04659059488465
0,0.05136060644795
0,0.05589492690393
0,0.05014219809022
0,0
0,0
0,0
0,0
0,0.00313154825897
0,-0.0096569714809
0,0.00208069508608
0,-0.0011516889349
0,0.00528555255959
0,0.11826571855572
0,0.0677937595236
0,0.11543507774882
0,0.12008123812351
0,-0.0201816755676
0,0.28291989233261
0,0
0,0
0,0
0,0
0,-0.0013792208587
0,0.00018311392979
0,-0.0001791962603
0,-0.0002610735348
0,0.00001373273781
0,-0.0009762337949
0,-0.0013827089334
0,-0.000498748426
0,-0.0007256070116
0,0.00025794772597
0,-0.0004537196456
0,0.04905930705342
1,1.49050072549468
1,-0.0582601413439
1,0.00238920645288
1,0
1,0
1,0.07722038016491
1,0
1,0
1,-0.0105423849897
1,0.0017414322414
1,0
1,0
1,0
1,0
1,0.00748586583978
1,0
1,0
1,0
1,0
1,-0.0022527406096
1,0.36851673738561
1,0
1,0
1,0
1,0
1,-0.0022129120702
1,0.01914312749235
1,0.02896656482032
1,0
1,0
1,0
1,0
1,-0.0023724751738
1,0.02397499262121
1,0.02275547134153
1,0.03499477577552
1,0
1,0
1,0
1,0
1,-0.0021797422339
1,0.04038188963451
1,0.0246733428294
1,0.02915728777163
1,0.79528753971348
1,0
1,0
1,0
1,0
1,0.00578065846832
1,-0.4009338883684
1,-0.0372697174541
1,-0.0455374156884
1,-0.0655531910597
1,0.54825095753767
1,0
1,0
1,0
1,0
1,0.00546085086725
1,-0.0372244171336
1,-0.0478296658618
1,-0.0403953447418
1,-0.0421219714253
1,0.10023089526736
1,0.1202580562524
1,0
1,0
1,0
1,0
1,0.00613784444344
1,-0.0482245019872
1,-0.041827809465
1,-0.0584415921085
1,-0.0507193467496
1,0.13671801375954
1,0.10569012015348
1,0.15879287161128
1,0
1,0
1,0
1,0
1,0.00577155519553
1,-0.0657678076333
1,-0.044234652618
1,-0.051149702278
1,-0.8171502013636
1,0.17142108519515
1,0.11274507714818
1,0.14669844957788
1,2.75887680154252
1,0
1,0
1,0
1,0
1,0.00219931735788
1,-0.0278681748343
1,-0.031473475956
1,-0.0354939356447
1,-0.0396699438339
1,0.04621257755718
1,0.04944737582444
1,0.05508091414548
1,0.05940406993453
1,0.05336896000519
1,0
1,0
1,0
1,0
1,0.00336120395301
1,-0.0110259645932
1,0.00169933048672
1,-0.0013547547312
1,0.00498962294995
1,0.12984559881853
1,0.07449486673302
1,0.12660835179249
1,0.13181198776522
1,-0.0214148542941
1,0.30739870130023
1,0
1,0
1,0
1,0
1,-0.0015210933189
1,0.00018228658097
1,-0.0002076424605
1,-0.0002602217621
1,-0.0000295175331
1,-0.0009474971615
1,-0.0014501986341
1,-0.0004315213599
1,-0.0006435808781
1,0.00024708638214
1,-0.0002846470962
1,0.05288887761116
2,1.2700706916445
2,-0.0496827827375
2,0.00206725405695
2,0
2,0
2,0.08157233217888
2,0
2,0
2,-0.0110371478847
2,0.00181474856897
2,0
2,0
2,0
2,0
2,0.00791278023319
2,0
2,0
2,0
2,0
2,-0.0024940427296
2,0.40349951412338
2,0
2,0
2,0
2,0
2,-0.0025132260052
2,0.02146090625136
2,0.03394318572407
2,0
2,0
2,0
2,0
2,-0.0026060075522
2,0.02533060026782
2,0.02498564145961
2,0.03566654397501
2,0
2,0
2,0
2,0
2,-0.0024313600214
2,0.04229734848964
2,0.02793784477023
2,0.03071775719835
2,0.67520172080194
2,0
2,0
2,0
2,0
2,0.00631741951188
2,-0.4390007463521
2,-0.0411723881515
2,-0.0480470032205
2,-0.0686365466846
2,0.59513825355611
2,0
2,0
2,0
2,0
2,0.00622213600325
2,-0.0413452041718
2,-0.0557020950612
2,-0.0444159909289
2,-0.0474956003859
2,0.10852756083482
2,0.14259244877156
2,0
2,0
2,0
2,0
2,0.00663639567339
2,-0.0509181061964
