i,Estimate
1,0.61417946226445
1,1.60478236804619
2,0.53251490157437
2,1.87378322402709
3,0.27387304742728
3,1.37932807257813
4,0.86328090141363
4,5.57826859079443
5,0.65386451733627
5,3.03465310977791
6,0.53994341321517
6,4.74109489820766
7,0.84469660470248
7,4.50398160070065
8,0.70446431248195
8,4.72351022593054
9,0.68890026418979
9,2.68308089913749
10,0.48916647557842
10,4.10016660897919
11,0.67618984277676
11,4.03639780084436
12,0.62789534609694
12,2.78563540631033
13,0.25312080165589
13,1.55293736869858
14,0.1909705205928
14,1.26902317214668
15,0.65948491217396
15,3.8672922921405
16,0.77374595219773
16,5.49942012600428
17,0.7344287117714
17,3.49600632260677
18,0.61379724023394
18,1.52241628702205
19,0.5629348278361
19,3.23897658490104
20,0.68161965409813
20,4.54361509482378
21,0.77929812887322
21,5.68601787336405
22,0.76253564014529
22,6.1515314038516
23,0.21680878251835
23,1.37977256720849
24,0.73834483418008
24,5.91261517255533
25,0.82381303925527
25,3.74746363944114
26,0.3107705750833
26,1.63026199377421
27,0.52132367660758
27,3.22790758537254
28,1.00358247225026
28,5.84316714607732
29,0.50987367859906
29,2.82203792467811
30,0.35017841970661
30,2.09647475541317
31,0.80289671870913
31,3.0622516751704
32,0.53955941402512
32,2.33192993187826
33,0.51125833447735
33,2.40518912145404
34,0.93751798076788
34,3.60303829591232
35,0.7597079779064
35,5.13468280874335
36,0.58412277614519
36,5.0518513287389
37,0.78836639913499
37,2.68175649703368
38,0.64203630363
38,2.24310945774878
39,0.53855308619321
39,4.55425235217
40,0.60533670299641
40,4.84924996536703
41,0.67735614821553
41,3.35868757792047
