species;meanNbObs;lowNbObs;uppNbObs;meanBias;lowBias;uppBias;meanMse;lowMse;uppMse;meanMeanObs;lowMeanObs;uppMeanObs
ALISIER_BLANC;243.86;230.0;257.0;-0.28531522910317864;-0.502564551671938;0.014389116766439787;5.20084866815167;4.375609179673292;6.023432622922109;10.341325931505802;10.127983539094648;10.552674897119338
ALISIER_TORMINAL;219.14000000000001;207.0;230.0;-0.37026034903719374;-0.6597608747002719;-0.1444754214561625;4.398161027881538;3.748344776599137;5.01455572723114;10.835393979462552;10.573515981735152;11.080616740088105
AUBEPINE_MONOGYNE;208.66;194.0;220.0;0.06536587142096034;-0.0825038539923966;0.23485083924632663;2.896037259808161;2.3785386770121244;3.3680403706865003;7.53227379801049;7.401980198019794;7.671499999999997
AULNE_GLUTINEUX;353.43;341.0;367.0;-0.4133078464912916;-0.8062853441581873;-0.030571938479989548;9.488739827912754;7.820165859400958;11.213419272444153;16.60565240496819;16.35893854748604;16.811048158640233
BOULEAU_VERRUQUEUX;1040.68;1017.0;1069.0;-0.24794863867655537;-0.4090639691656481;-0.06314102631461237;6.605905062715016;6.051594961746592;7.0536334185183085;15.842610590816863;15.687584215591915;15.980750721847938
CHARME;2194.27;2152.0;2232.0;-0.017242640960626707;-0.158631389031408;0.09819058412266901;8.224206952762408;7.650052373497719;8.92285233420413;15.571201095317242;15.473944294699008;15.687557392102848
CHATAIGNIER;1902.52;1869.0;1937.0;0.1609365077313072;-0.004539230600511835;0.3186669067088964;9.427631525292448;8.590129393794356;10.268333976490254;16.159786367065948;16.04046997389033;16.25026288117774
CHENE_PEDONCULE;3998.02;3953.0;4043.0;-0.14806908596620383;-0.2704705699422837;-0.037191076211870656;9.059203351362243;8.650767986292578;9.760221034161363;19.0019565130363;18.90954408817638;19.09585000000006
CHENE_PUBESCENT;1273.92;1248.0;1302.0;-0.029511978442645127;-0.17446312417238233;0.13469338776884693;6.156148978804573;5.671611462559177;6.693716442446216;13.160496085961906;13.029024767801877;13.273447204968935
CHENE_ROUGE;107.3;102.0;112.0;0.20832120539760998;-0.2935008586658452;0.9439077529582444;7.019475151475595;5.478728332973876;8.91982048594789;18.834531140841527;18.453465346534646;19.208181818181814
CHENE_SESSILE;3779.05;3739.0;3819.0;-0.15827790146634774;-0.2567566681211938;-0.05748991495539562;6.694258474194774;6.416554663986671;7.071232884194234;20.421136585984684;20.349003454690394;20.492724867724903
CHENE_TAUZIN;93.22;85.0;102.0;-0.35536427724352515;-0.8095441919265747;0.22558522014460816;4.703998210605331;3.702443314974326;5.976887314962102;12.250706735351017;11.754444444444447;12.716483516483507
CHENE_VERT;292.71;277.0;308.0;0.16064950717758397;-0.015870317524631725;0.3815174151898523;2.9729527616014115;2.552576941814583;3.5344229211587868;8.756073956422135;8.554545454545451;8.955985915492965
CHENE_LIEGE;68.0;63.0;74.0;-0.25505551074248944;-0.6977253946098512;0.22104462765868427;2.6203373677547415;1.7859748470244696;3.575437369668821;8.154053139290298;7.85492957746479;8.483333333333333
