species;dbhCm;meanTemp;temp;pred;var
ALISIER_BLANC;20.0;11.8599046331061;4.87976120199476;-4.700182414981251;0.6775914170051885
ALISIER_BLANC;20.0;11.8599046331061;4.993745203188487;-4.555169548722075;0.634142127455436
ALISIER_BLANC;20.0;11.8599046331061;5.107729204382214;-4.412423030867501;0.5928858687151174
ALISIER_BLANC;20.0;11.8599046331061;5.221713205575941;-4.271942861417534;0.5537453278926707
ALISIER_BLANC;20.0;11.8599046331061;5.335697206769669;-4.133729040372173;0.5166446140659978
ALISIER_BLANC;20.0;11.8599046331061;5.449681207963396;-3.9977815677314155;0.4815092582824691
ALISIER_BLANC;20.0;11.8599046331061;5.563665209157123;-3.8641004434952584;0.4482662135589139
ALISIER_BLANC;20.0;11.8599046331061;5.67764921035085;-3.7326856676637115;0.4168438548816308
ALISIER_BLANC;20.0;11.8599046331061;5.791633211544577;-3.6035372402367662;0.3871719792063854
ALISIER_BLANC;20.0;11.8599046331061;5.905617212738305;-3.476655161214424;0.3591818054584024
ALISIER_BLANC;20.0;11.8599046331061;6.019601213932032;-3.352039430596688;0.33280597453237687
ALISIER_BLANC;20.0;11.8599046331061;6.133585215125759;-3.2296900483835524;0.30797854929246393
ALISIER_BLANC;20.0;11.8599046331061;6.247569216319486;-3.109607014575025;0.2846350145722893
ALISIER_BLANC;20.0;11.8599046331061;6.3615532175132135;-2.9917903291711014;0.26271227717493995
ALISIER_BLANC;20.0;11.8599046331061;6.475537218706941;-2.876239992171781;0.2421486658729661
ALISIER_BLANC;20.0;11.8599046331061;6.589521219900668;-2.762956003577068;0.22288393140838922
ALISIER_BLANC;20.0;11.8599046331061;6.703505221094395;-2.651938363386955;0.20485924649269133
ALISIER_BLANC;20.0;11.8599046331061;6.817489222288122;-2.5431870716014484;0.18801720580681788
ALISIER_BLANC;20.0;11.8599046331061;6.9314732234818495;-2.4367021282205448;0.17230182600118477
ALISIER_BLANC;20.0;11.8599046331061;7.045457224675577;-2.332483533244244;0.15765854569566728
ALISIER_BLANC;20.0;11.8599046331061;7.159441225869304;-2.230531286672553;0.14403422547961006
ALISIER_BLANC;20.0;11.8599046331061;7.273425227063031;-2.1308453885054615;0.13137714791182095
ALISIER_BLANC;20.0;11.8599046331061;7.387409228256758;-2.033425838742976;0.1196370175205719
ALISIER_BLANC;20.0;11.8599046331061;7.5013932294504855;-1.9382726373850956;0.10876496080360087
ALISIER_BLANC;20.0;11.8599046331061;7.615377230644213;-1.8453857844318167;0.09871352622811132
ALISIER_BLANC;20.0;11.8599046331061;7.72936123183794;-1.7547652798831452;0.0894366842307708
ALISIER_BLANC;20.0;11.8599046331061;7.843345233031667;-1.6664111237390755;0.08088982721771165
ALISIER_BLANC;20.0;11.8599046331061;7.957329234225394;-1.5803233159996104;0.07302976956453243
ALISIER_BLANC;20.0;11.8599046331061;8.071313235419122;-1.49650185666475;0.06581474761629612
ALISIER_BLANC;20.0;11.8599046331061;8.18529723661285;-1.4149467457344926;0.059204419687530124
ALISIER_BLANC;20.0;11.8599046331061;8.299281237806579;-1.33565798320884;0.053159866062227744
ALISIER_BLANC;20.0;11.8599046331061;8.413265239000307;-1.2586355690877946;0.04764358899384664
ALISIER_BLANC;20.0;11.8599046331061;8.527249240194035;-1.183879503371349;0.0426195127053102
ALISIER_BLANC;20.0;11.8599046331061;8.641233241387763;-1.1113897860595094;0.038052983389005215
ALISIER_BLANC;20.0;11.8599046331061;8.755217242581491;-1.041166417152275;0.03391076920678609
ALISIER_BLANC;20.0;11.8599046331061;8.869201243775219;-0.9732093966496446;0.03016106028996953
ALISIER_BLANC;20.0;11.8599046331061;8.983185244968947;-0.9075187245516173;0.0267734687393392
ALISIER_BLANC;20.0;11.8599046331061;9.097169246162675;-0.8440944008581953;0.023719028625142365
ALISIER_BLANC;20.0;11.8599046331061;9.211153247356403;-0.7829364255693771;0.020970195987092738
ALISIER_BLANC;20.0;11.8599046331061;9.325137248550131;-0.7240447986851644;0.01850084883436732
ALISIER_BLANC;20.0;11.8599046331061;9.43912124974386;-0.6674195202055547;0.016286287145610177
ALISIER_BLANC;20.0;11.8599046331061;9.553105250937588;-0.6130605901305504;0.01430323286892814
ALISIER_BLANC;20.0;11.8599046331061;9.667089252131316;-0.5609680084601492;0.012529829921895011
ALISIER_BLANC;20.0;11.8599046331061;9.781073253325044;-0.5111417751943532;0.01094564419154841
ALISIER_BLANC;20.0;11.8599046331061;9.895057254518772;-0.4635818903331613;0.00953166353439134
ALISIER_BLANC;20.0;11.8599046331061;10.0090412557125;-0.4182883538765732;0.008270297776391508
ALISIER_BLANC;20.0;11.8599046331061;10.123025256906228;-0.3752611658245897;0.007145378712982416
ALISIER_BLANC;20.0;11.8599046331061;10.237009258099956;-0.3345003261772107;0.00614216010906146
ALISIER_BLANC;20.0;11.8599046331061;10.350993259293684;-0.29600583493443605;0.005247317698992071
ALISIER_BLANC;20.0;11.8599046331061;10.464977260487412;-0.2597776920962652;0.004448949186601975
ALISIER_BLANC;20.0;11.8599046331061;10.57896126168114;-0.22581589766269902;0.003736574245184239
ALISIER_BLANC;20.0;11.8599046331061;10.692945262874868;-0.19412045163373737;0.003101134517496871
ALISIER_BLANC;20.0;11.8599046331061;10.806929264068597;-0.16469135400937962;0.0025349936157628697
ALISIER_BLANC;20.0;11.8599046331061;10.920913265262325;-0.1375286047896261;0.0020319371216701394
ALISIER_BLANC;20.0;11.8599046331061;11.034897266456053;-0.11263220397447753;0.0015871725863717868
ALISIER_BLANC;20.0;11.8599046331061;11.14888126764978;-0.09000215156393233;0.0011973295304858306
ALISIER_BLANC;20.0;11.8599046331061;11.262865268843509;-0.06963844755799205;8.60459444095221E-4
ALISIER_BLANC;20.0;11.8599046331061;11.376849270037237;-0.051541091956655675;5.760357867479969E-4
ALISIER_BLANC;20.0;11.8599046331061;11.490833271230965;-0.03571008475992413;3.4495398745719376E-4
ALISIER_BLANC;20.0;11.8599046331061;11.604817272424693;-0.02214542596779648;1.6953144470083058E-4
ALISIER_BLANC;20.0;11.8599046331061;11.718801273618421;-0.0108471155802732;5.350752642194152E-5
ALISIER_BLANC;20.0;11.8599046331061;11.83278527481215;-0.0018151535973542543;2.0435700285644034E-6
ALISIER_BLANC;20.0;11.8599046331061;11.946769276005877;0.004950459980960368;2.1722882393739043E-5
ALISIER_BLANC;20.0;11.8599046331061;12.060753277199606;0.009449725154670699;1.2055073985551219E-4
ALISIER_BLANC;20.0;11.8599046331061;12.174737278393334;0.011682641923776728;3.079543882169343E-4
ALISIER_BLANC;20.0;11.8599046331061;12.288721279587062;0.011649210288278516;5.947830427460561E-4
ALISIER_BLANC;20.0;11.8599046331061;12.40270528078079;0.009349430248176067;9.933078881759474E-4
ALISIER_BLANC;20.0;11.8599046331061;12.516689281974518;0.004783301803469208;0.0015172220787046757
ALISIER_BLANC;20.0;11.8599046331061;12.630673283168246;-0.0020491750458420583;0.0021816407379952833
ALISIER_BLANC;20.0;11.8599046331061;12.744657284361974;-0.011148000299757394;0.0030031009591758684
ALISIER_BLANC;20.0;11.8599046331061;12.858641285555702;-0.02251317395827731;0.003999561804839472
ALISIER_BLANC;20.0;11.8599046331061;12.97262528674943;-0.03614469602140112;0.005190404307044247
ALISIER_BLANC;20.0;11.8599046331061;13.086609287943158;-0.05204256648912985;0.006596431467313138
ALISIER_BLANC;20.0;11.8599046331061;13.200593289136886;-0.07020678536146181;0.008239868256634449
ALISIER_BLANC;20.0;11.8599046331061;13.314577290330615;-0.09063735263839935;0.010144361615461046
ALISIER_BLANC;20.0;11.8599046331061;13.428561291524343;-0.11333426831994046;0.012334980453711276
ALISIER_BLANC;20.0;11.8599046331061;13.54254529271807;-0.13829753240608617;0.014838215650767992
ALISIER_BLANC;20.0;11.8599046331061;13.656529293911799;-0.16552714489683573;0.017681980055479586
ALISIER_BLANC;20.0;11.8599046331061;13.770513295105527;-0.1950231057921899;0.020895608486158734
ALISIER_BLANC;20.0;11.8599046331061;13.884497296299255;-0.22678541509214864;0.02450985773058391
ALISIER_BLANC;20.0;11.8599046331061;13.998481297492983;-0.2608140727967113;0.028556906545998434
ALISIER_BLANC;20.0;11.8599046331061;14.112465298686711;-0.2971090789058785;0.033070355659109894
ALISIER_BLANC;20.0;11.8599046331061;14.22644929988044;-0.33567043341964964;0.038085227766091516
ALISIER_BLANC;20.0;11.8599046331061;14.340433301074167;-0.37649813633802603;0.043637967532581895
ALISIER_BLANC;20.0;11.8599046331061;14.454417302267895;-0.4195921876610049;0.049766441593683854
ALISIER_BLANC;20.0;11.8599046331061;14.568401303461624;-0.4649525873885884;0.056509938553965494
ALISIER_BLANC;20.0;11.8599046331061;14.682385304655352;-0.5125793355207778;0.06390916898745967
ALISIER_BLANC;20.0;11.8599046331061;14.79636930584908;-0.5624724320575712;0.07200626543766545
ALISIER_BLANC;20.0;11.8599046331061;14.910353307042808;-0.6146318769989692;0.08084478241754525
ALISIER_BLANC;20.0;11.8599046331061;15.024337308236536;-0.6690576703449702;0.0904696964095274
ALISIER_BLANC;20.0;11.8599046331061;15.138321309430264;-0.7257498120955747;0.10092740586550504
ALISIER_BLANC;20.0;11.8599046331061;15.252305310623992;-0.7847083022507862;0.11226573120683632
ALISIER_BLANC;20.0;11.8599046331061;15.36628931181772;-0.8459331408105998;0.12453391482434455
ALISIER_BLANC;20.0;11.8599046331061;15.480273313011448;-0.9094243277750178;0.13778262107831854
ALISIER_BLANC;20.0;11.8599046331061;15.594257314205176;-0.9751818631440405;0.15206393629850987
ALISIER_BLANC;20.0;11.8599046331061;15.708241315398904;-1.0432057469176692;0.16743136878413759
ALISIER_BLANC;20.0;11.8599046331061;15.822225316592633;-1.1134959790958996;0.18393984880388478
ALISIER_BLANC;20.0;11.8599046331061;15.93620931778636;-1.1860525596787372;0.2016457285959012
ALISIER_BLANC;20.0;11.8599046331061;16.05019331898009;-1.260875488666177;0.22060678236779746
ALISIER_BLANC;20.0;11.8599046331061;16.164177320173817;-1.3379647660582212;0.24088220629665302
AULNE_GLUTINEUX;20.0;13.4232232473771;8.80143962587629;-5.117997618570315;0.6427416598526429
AULNE_GLUTINEUX;20.0;13.4232232473771;8.891634714262826;-4.916562806456141;0.5976358204511946
