species;dbhCm;basalAreaM2Ha;mqdCm;inclination;meanTemp;meanPrec;reference;pred;var
ALISIER_BLANC;17.9848789687487;26.0105010267935;17.9848789687487;37.6201923076923;11.8599046331061;616.660494517494;1;11.934681019488476;0.008782946255101981
ALISIER_BLANC;17.9848789687487;26.0105010267935;7.95774715459477;37.6201923076923;11.8599046331061;616.660494517494;0;11.28771476952052;0.02207152742282545
ALISIER_BLANC;17.9848789687487;26.0105010267935;8.400653812078165;37.6201923076923;11.8599046331061;616.660494517494;0;11.316291800778188;0.020800788491721137
ALISIER_BLANC;17.9848789687487;26.0105010267935;8.84356046956156;37.6201923076923;11.8599046331061;616.660494517494;0;11.34486883203586;0.019593246509497793
ALISIER_BLANC;17.9848789687487;26.0105010267935;9.286467127044954;37.6201923076923;11.8599046331061;616.660494517494;0;11.373445863293533;0.01844890147615614
ALISIER_BLANC;17.9848789687487;26.0105010267935;9.729373784528349;37.6201923076923;11.8599046331061;616.660494517494;0;11.402022894551205;0.01736775339169694
ALISIER_BLANC;17.9848789687487;26.0105010267935;10.172280442011743;37.6201923076923;11.8599046331061;616.660494517494;0;11.430599925808878;0.01634980225612473
ALISIER_BLANC;17.9848789687487;26.0105010267935;10.615187099495138;37.6201923076923;11.8599046331061;616.660494517494;0;11.45917695706655;0.015395048069433648
ALISIER_BLANC;17.9848789687487;26.0105010267935;11.058093756978533;37.6201923076923;11.8599046331061;616.660494517494;0;11.487753988324222;0.014503490831624142
ALISIER_BLANC;17.9848789687487;26.0105010267935;11.501000414461927;37.6201923076923;11.8599046331061;616.660494517494;0;11.516331019581894;0.013675130542699632
ALISIER_BLANC;17.9848789687487;26.0105010267935;11.943907071945322;37.6201923076923;11.8599046331061;616.660494517494;0;11.544908050839567;0.012909967202657656
ALISIER_BLANC;17.9848789687487;26.0105010267935;12.386813729428717;37.6201923076923;11.8599046331061;616.660494517494;0;11.573485082097239;0.012208000811498719
ALISIER_BLANC;17.9848789687487;26.0105010267935;12.829720386912111;37.6201923076923;11.8599046331061;616.660494517494;0;11.602062113354911;0.011569231369222681
ALISIER_BLANC;17.9848789687487;26.0105010267935;13.272627044395506;37.6201923076923;11.8599046331061;616.660494517494;0;11.63063914461258;0.010993658875830332
ALISIER_BLANC;17.9848789687487;26.0105010267935;13.7155337018789;37.6201923076923;11.8599046331061;616.660494517494;0;11.659216175870256;0.010481283331319041
ALISIER_BLANC;17.9848789687487;26.0105010267935;14.158440359362295;37.6201923076923;11.8599046331061;616.660494517494;0;11.687793207127925;0.010032104735692264
ALISIER_BLANC;17.9848789687487;26.0105010267935;14.60134701684569;37.6201923076923;11.8599046331061;616.660494517494;0;11.7163702383856;0.009646123088948503
ALISIER_BLANC;17.9848789687487;26.0105010267935;15.044253674329084;37.6201923076923;11.8599046331061;616.660494517494;0;11.74494726964327;0.009323338391088256
ALISIER_BLANC;17.9848789687487;26.0105010267935;15.487160331812479;37.6201923076923;11.8599046331061;616.660494517494;0;11.773524300900942;0.009063750642108513
ALISIER_BLANC;17.9848789687487;26.0105010267935;15.930066989295874;37.6201923076923;11.8599046331061;616.660494517494;0;11.802101332158614;0.008867359842013839
ALISIER_BLANC;17.9848789687487;26.0105010267935;16.37297364677927;37.6201923076923;11.8599046331061;616.660494517494;0;11.830678363416286;0.00873416599080225
ALISIER_BLANC;17.9848789687487;26.0105010267935;16.815880304262663;37.6201923076923;11.8599046331061;616.660494517494;0;11.859255394673959;0.008664169088475497
ALISIER_BLANC;17.9848789687487;26.0105010267935;17.258786961746058;37.6201923076923;11.8599046331061;616.660494517494;0;11.88783242593163;0.00865736913502851
ALISIER_BLANC;17.9848789687487;26.0105010267935;17.701693619229452;37.6201923076923;11.8599046331061;616.660494517494;0;11.916409457189303;0.00871376613046455
ALISIER_BLANC;17.9848789687487;26.0105010267935;18.144600276712847;37.6201923076923;11.8599046331061;616.660494517494;0;11.944986488446975;0.008833360074785107
ALISIER_BLANC;17.9848789687487;26.0105010267935;18.58750693419624;37.6201923076923;11.8599046331061;616.660494517494;0;11.973563519704648;0.009016150967990619
ALISIER_BLANC;17.9848789687487;26.0105010267935;19.030413591679636;37.6201923076923;11.8599046331061;616.660494517494;0;12.00214055096232;0.009262138810075763
ALISIER_BLANC;17.9848789687487;26.0105010267935;19.47332024916303;37.6201923076923;11.8599046331061;616.660494517494;0;12.030717582219992;0.009571323601043964
ALISIER_BLANC;17.9848789687487;26.0105010267935;19.916226906646425;37.6201923076923;11.8599046331061;616.660494517494;0;12.059294613477665;0.009943705340896648
ALISIER_BLANC;17.9848789687487;26.0105010267935;20.35913356412982;37.6201923076923;11.8599046331061;616.660494517494;0;12.087871644735337;0.010379284029634187
ALISIER_BLANC;17.9848789687487;26.0105010267935;20.802040221613215;37.6201923076923;11.8599046331061;616.660494517494;0;12.116448675993006;0.010878059667251486
ALISIER_BLANC;17.9848789687487;26.0105010267935;21.24494687909661;37.6201923076923;11.8599046331061;616.660494517494;0;12.145025707250682;0.011440032253751203
ALISIER_BLANC;17.9848789687487;26.0105010267935;21.687853536580004;37.6201923076923;11.8599046331061;616.660494517494;0;12.17360273850835;0.012065201789137954
ALISIER_BLANC;17.9848789687487;26.0105010267935;22.1307601940634;37.6201923076923;11.8599046331061;616.660494517494;0;12.202179769766023;0.012753568273405812
ALISIER_BLANC;17.9848789687487;26.0105010267935;22.573666851546793;37.6201923076923;11.8599046331061;616.660494517494;0;12.230756801023695;0.013505131706556726
ALISIER_BLANC;17.9848789687487;26.0105010267935;23.016573509030188;37.6201923076923;11.8599046331061;616.660494517494;0;12.259333832281367;0.014319892088589227
ALISIER_BLANC;17.9848789687487;26.0105010267935;23.459480166513583;37.6201923076923;11.8599046331061;616.660494517494;0;12.28791086353904;0.015197849419506707
ALISIER_BLANC;17.9848789687487;26.0105010267935;23.902386823996977;37.6201923076923;11.8599046331061;616.660494517494;0;12.316487894796712;0.016139003699306598
ALISIER_BLANC;17.9848789687487;26.0105010267935;24.345293481480372;37.6201923076923;11.8599046331061;616.660494517494;0;12.345064926054384;0.017143354927989574
ALISIER_BLANC;17.9848789687487;26.0105010267935;24.788200138963767;37.6201923076923;11.8599046331061;616.660494517494;0;12.373641957312056;0.018210903105554288
ALISIER_BLANC;17.9848789687487;26.0105010267935;25.23110679644716;37.6201923076923;11.8599046331061;616.660494517494;0;12.402218988569729;0.019341648232003905
ALISIER_BLANC;17.9848789687487;26.0105010267935;25.674013453930556;37.6201923076923;11.8599046331061;616.660494517494;0;12.430796019827401;0.020535590307336066
ALISIER_BLANC;17.9848789687487;26.0105010267935;26.11692011141395;37.6201923076923;11.8599046331061;616.660494517494;0;12.459373051085073;0.021792729331551214
ALISIER_BLANC;17.9848789687487;26.0105010267935;26.559826768897345;37.6201923076923;11.8599046331061;616.660494517494;0;12.487950082342746;0.023113065304649433
ALISIER_BLANC;17.9848789687487;26.0105010267935;27.00273342638074;37.6201923076923;11.8599046331061;616.660494517494;0;12.516527113600418;0.024496598226631208
ALISIER_BLANC;17.9848789687487;26.0105010267935;27.445640083864134;37.6201923076923;11.8599046331061;616.660494517494;0;12.545104144858087;0.025943328097493376
ALISIER_BLANC;17.9848789687487;26.0105010267935;27.88854674134753;37.6201923076923;11.8599046331061;616.660494517494;0;12.573681176115763;0.02745325491724064
ALISIER_BLANC;17.9848789687487;26.0105010267935;28.331453398830924;37.6201923076923;11.8599046331061;616.660494517494;0;12.602258207373431;0.029026378685870977
ALISIER_BLANC;17.9848789687487;26.0105010267935;28.77436005631432;37.6201923076923;11.8599046331061;616.660494517494;0;12.630835238631107;0.030662699403384924
ALISIER_BLANC;17.9848789687487;26.0105010267935;29.217266713797713;37.6201923076923;11.8599046331061;616.660494517494;0;12.659412269888776;0.0323622170697799
ALISIER_BLANC;17.9848789687487;26.0105010267935;29.660173371281108;37.6201923076923;11.8599046331061;616.660494517494;0;12.687989301146448;0.03412493168505942
ALISIER_BLANC;17.9848789687487;26.0105010267935;30.103080028764502;37.6201923076923;11.8599046331061;616.660494517494;0;12.71656633240412;0.03595084324922193
ALISIER_BLANC;17.9848789687487;26.0105010267935;30.545986686247897;37.6201923076923;11.8599046331061;616.660494517494;0;12.745143363661793;0.03783995176226801
ALISIER_BLANC;17.9848789687487;26.0105010267935;30.98889334373129;37.6201923076923;11.8599046331061;616.660494517494;0;12.773720394919465;0.039792257224195035
