"excludedGroup","estimate"
0,0.226030472940337
0,-0.0460276263947665
0,0.0445706045128646
0,-0.0460306434273025
0,0.043076591717895
0,0.0454830427218694
0,-0.0370863733666257
0,0.0433485694129744
0,0.0436007762148383
0,3.35527900855156
0,-0.0248313702464825
0,0.0238520213842026
0,0.023940792248699
0,0.0238495389382564
0,0.0139759984552953
0,0.024835538170189
0,-0.0244581014217952
0,-0.0239029612983026
0,-0.0239044457656067
0,-0.0139673648947226
0,0.0142156941347702
0,0.0247520479025146
0,-0.0238482585945251
0,-0.0247238061624714
0,-0.0239359698179562
0,-0.0139753202827891
0,0.0139699400738896
0,0.0143069267069894
0,0.0209312231392198
0,-0.0241934097006722
0,-0.0244079744393437
0,-2.16270141766248
0,-0.0140132733658539
0,0.0140439341006885
0,0.0140710056605443
0,1.45761075997398
0,0.00151350806094436
0,-0.00150202449419832
0,-0.00150646765259794
0,-0.00150718274693303
0,-0.000912021943721325
0,0.000912077309204129
0,0.000912612201754987
0,0.000916439106518421
0,6.27365315944825e-05
0,-0.00152839519608159
0,0.00152003071443798
0,0.00150611505420076
0,0.0015040907617036
0,0.000912171780517229
0,-0.000919647003892345
0,-0.000912444245827526
0,-0.000914697939154708
0,-6.27200867630614e-05
0,6.29687379107229e-05
0,-0.00152420705553388
0,0.0015014443198356
0,0.00152676266362515
0,0.00150614396842667
0,0.000911426086240053
0,-0.000911524445254582
0,-0.000922094661789428
0,-0.000915851946302952
0,-6.26736454942726e-05
0,6.26630665738465e-05
0,6.30235664195559e-05
0,-0.00123376026157993
0,0.00153469655063871
0,0.00155229035354178
0,0.178629447160631
0,0.000916959783911556
0,-0.000919841681332985
0,-0.000922295678888178
0,-0.122587862204539
0,-6.31490613880168e-05
0,6.29889993939018e-05
0,6.30933353369772e-05
0,0.0106313584018775
0,-5.39321908083667e-06
0,4.26438952928924e-05
0,4.62193594606972e-05
0,3.21999778511522e-05
0,8.44920057749879e-06
0,-5.85912956693784e-06
0,-7.04909395164837e-06
0,3.46185627512867e-06
0,-4.16331276811621e-07
0,3.17897154518114e-07
0,3.66066300873361e-07
0,-6.3302669825305e-07
0,9.38968747546497e-05
0,3.22720881300394e-05
0,-5.63032328091646e-05
0,-4.7801708781467e-05
0,-2.91005683381026e-05
0,-8.20058335468879e-06
0,9.76091910715256e-06
0,7.88411701106449e-06
0,-5.70846640165842e-06
0,3.98006934573062e-07
0,-3.78112219699337e-07
0,-3.82973714132932e-07
0,8.20388851019223e-07
0,-9.29241116855152e-05
0,9.69197163875821e-05
0,-0.00031386471436656
0,-4.76276098404783e-05
0,-4.23529862296823e-05
0,-5.05343634045864e-05
0,-8.3104417007453e-06
0,9.0997651463022e-06
0,2.70096549584638e-06
0,6.75159405810083e-06
0,5.43437949179472e-07
0,-5.34899591410595e-07
0,-2.71437607444204e-07
0,-2.90043411089955e-07
0,-9.25484012565273e-05
0,9.25334581492448e-05
0,0.000107822432573456
0,5.59716665704161e-05
0,-4.3319632874807e-05
0,-4.35045413395625e-05
0,0.00602688911088725
0,-5.52865710871165e-06
0,4.57195594349213e-06
0,4.86628942538523e-06
0,-0.00335311917120929
0,1.11872225427284e-07
0,-1.47412610895456e-07
0,-1.54908607332938e-07
0,0.000328953667988378
0,-9.18350568525311e-05
0,9.18894525107132e-05
0,9.17476759301992e-05
0,0.00336560888655004
0,-0.000113359922024873
0,6.99861569382378e-05
0,6.8045223101056e-05
0,6.73029655308726e-05
0,1.16386832120424e-05
0,-1.13019751411545e-05
0,-1.09744637002396e-05
0,-1.19790715194981e-05
0,-3.83592589106978e-07
0,4.15978670605809e-07
0,3.8949434357769e-07
0,4.78247323017611e-07
0,-4.18400086451319e-07
0,4.0836439362229e-07
0,4.89327728138047e-07
0,2.74214184660483e-07
0,1.77803001349987e-06
0,0.000102250750821413
0,-7.1126885981951e-05
0,-6.74841636262293e-05
0,-6.99081941484522e-05
0,-1.13165330450382e-05
0,1.16297627597927e-05
0,1.09885869704393e-05
0,1.3276353269374e-05
0,3.97554064531647e-07
0,-4.20072452440433e-07
0,-4.00777949376665e-07
0,-6.0061029496333e-07
0,4.03781033383049e-07
0,-3.56027062085587e-07
0,-4.4091605204879e-07
0,-3.20501027279258e-07
0,-1.73133251495855e-06
0,1.74310572269527e-06
0,0.000111300189314014
0,-7.06757505492872e-05
0,-8.75487856581006e-05
0,-8.13834976685339e-05
0,-1.34152822431092e-05
0,1.27459133291107e-05
0,1.62970587104533e-05
0,2.18096937232433e-05
0,4.85362853923543e-07
0,-4.82630694439912e-07
0,-5.2377494833855e-07
0,-1.28970914691106e-06
0,3.74679919865618e-07
0,-3.83264826874596e-07
0,-4.43898130594869e-07
0,-3.68826750845335e-07
0,-1.65918276031832e-06
0,1.64150945686709e-06
0,2.00188656128315e-06
0,5.35841445997446e-06
0,-6.4840174167748e-05
0,-6.3201793895405e-05
0,-0.00499117513697395
0,-9.66188678480209e-06
0,1.00771764707218e-05
0,1.0005267176898e-05
0,0.000851636993973989
0,3.95256551148615e-07
0,-3.71534529083278e-07
0,-3.8585750389754e-07
0,-6.19765538100491e-05
0,3.54386328303215e-07
0,-3.52228962794119e-07
0,-2.08319351478546e-07
0,-0.00010715863188468
0,-1.58405753891847e-06
0,1.61312257246681e-06
0,1.57319516898093e-06
0,0.00012248747177263
0,-0.000423170026937546
0,0.000276496889801628
0,0.000301159903750012
0,0.000307636674579811
0,7.18044519705721e-05
0,-6.89072990067893e-05
0,-7.34518782642896e-05
0,-9.64364996054924e-05
0,-2.29753988971677e-06
0,2.29499679977465e-06
0,2.35559801504122e-06
0,4.67723843736614e-06
0,-1.44106774047144e-06
0,1.42935772621145e-06
0,1.41240813688081e-06
0,1.31587027459282e-06
0,3.43833143219786e-06
0,-3.39355576437449e-06
0,-3.72079200903897e-06
0,-3.20083901442888e-06
0,5.32293515988873e-05
0,0.000404973368688051
0,-0.000283590592112007
0,-0.000291310682810939
0,-0.000315740691645969
0,-7.2215399427013e-05
0,7.21360696240728e-05
0,7.20722646856262e-05
0,0.00010222157079954
0,2.38709581724906e-06
0,-2.39821405138525e-06
0,-2.30365404838758e-06
0,-5.20649091266715e-06
0,1.42269541894072e-06
0,-1.20562515648038e-06
0,-1.92667242030993e-06
0,-1.28465381636977e-06
0,-3.35494929291895e-06
0,3.32286186587793e-06
0,3.63028904244534e-06
0,3.19182709328687e-06
0,-5.20711653991693e-05
0,5.44538435332188e-05
0,0.000406209004373058
